full_name,city,engine_capacity,insurance,transmission_type,categoria_marca,kms_driven,ano,marca,modelo,mileage,seats,engine_capacity,body_type,fuel_type,kms_driven,max_power,owner_type,resale_price_Lakh
2019 Honda Amaze V CVT Petrol BSIV,Mumbai,1199.0,Comprehensive,Automatic,baixa,26129.0,2019.0,Honda,Amaze V CVT Petrol BSIV,24.52,5.0,1199.0,Sedan,Petrol,26129.0,88.7,First Owner,7.09
2018 Ford Ecosport 1.0 Ecoboost Titanium Plus BSIV,Bangalore,999.0,Third Party,Manual,baixa,30000.0,2018.0,Ford,Ecosport 1.0 Ecoboost Titanium Plus BSIV,24.3,5.0,999.0,SUV,Petrol,30000.0,123.2,Second Owner,9.0
2015 Hyundai Verna 1.6 SX VTVT (O),Pune,1591.0,Comprehensive,Manual,baixa,73000.0,2015.0,Hyundai,Verna 1.6 SX VTVT (O),19.67,5.0,1591.0,Sedan,Petrol,73000.0,121.3,First Owner,6.3
2018 Hyundai Elantra 2.0 SX Option AT,Mumbai,1999.0,Comprehensive,Automatic,baixa,36500.0,2018.0,Hyundai,Elantra 2.0 SX Option AT,21.21,5.0,1999.0,Sedan,Petrol,36500.0,149.9,Second Owner,10.45
2021 Maruti Vitara Brezza LXI,Hyderabad,1462.0,Third Party,Manual,baixa,80000.0,2021.0,Maruti,Vitara Brezza LXI,19.81,5.0,1462.0,SUV,Petrol,80000.0,103.2,First Owner,8.1
2012 Hyundai Verna 1.6 SX CRDi (O),Jaipur,1582.0,Third Party,Manual,baixa,120000.0,2012.0,Hyundai,Verna 1.6 SX CRDi (O),20.73,5.0,1582.0,Sedan,Diesel,120000.0,126.3,Fourth Owner,3.0
2015 Maruti Celerio VXI,Hyderabad,998.0,Third Party,Manual,baixa,65528.0,2015.0,Maruti,Celerio VXI,14.6,5.0,998.0,Hatchback,Petrol,65528.0,65.7,Second Owner,3.63
2018 Tata Nexon XZ Plus Diesel,Mumbai,1497.0,Comprehensive,Manual,baixa,70896.0,2018.0,Tata,Nexon XZ Plus Diesel,12.0,5.0,1497.0,SUV,Diesel,70896.0,113.4,Second Owner,7.85
2017 Maruti Ertiga SHVS VDI,Kolkata,1248.0,Third Party,Manual,baixa,50000.0,2017.0,Maruti,Ertiga SHVS VDI,17.6,7.0,1248.0,MUV,Diesel,50000.0,88.5,First Owner,7.5
2007 Chevrolet Aveo U-VA 1.2 LS,Bangalore,1150.0,Third Party,Manual,baixa,40393.0,2007.0,Chevrolet,Aveo U-VA 1.2 LS,13.0,5.0,1150.0,Hatchback,Petrol,40393.0,74.9,First Owner,0.75
2021 Tata Nexon EV Prime XZ Plus LUX,Mumbai,0.0,Comprehensive,Automatic,baixa,16000.0,2021.0,Tata,Nexon EV Prime XZ Plus LUX,18.0,5.0,0.0,SUV,Electric,16000.0,127.0,First Owner,13.85
2019 Mahindra XUV300 W8 Option Dual Tone BSIV,Chandigarh,1197.0,Third Party,Manual,baixa,40291.0,2019.0,Mahindra,XUV300 W8 Option Dual Tone BSIV,18.16,5.0,1197.0,SUV,Petrol,40291.0,110.0,Second Owner,9.3
2015 Hyundai Creta 1.6 VTVT SX Plus,Delhi,1591.0,Third Party,Manual,baixa,70000.0,2015.0,Hyundai,Creta 1.6 VTVT SX Plus,17.5,5.0,1591.0,SUV,Petrol,70000.0,121.3,Second Owner,7.85
2009 Maruti Swift ZXI ABS,Pune,1298.0,Third Party,Manual,baixa,60000.0,2009.0,Maruti,Swift ZXI ABS,17.8,5.0,1298.0,Hatchback,Petrol,60000.0,88.2,Third Owner,1.95
2014 Toyota Corolla Altis G AT,Ahmedabad,1798.0,Comprehensive,Automatic,baixa,72159.0,2014.0,Toyota,Corolla Altis G AT,22.7,5.0,1798.0,Sedan,Petrol,72159.0,138.0,First Owner,8.5
2014 Toyota Fortuner 4x2 AT,Bangalore,2982.0,Comprehensive,Automatic,baixa,66000.0,2014.0,Toyota,Fortuner 4x2 AT,18.97,7.0,2982.0,SUV,Diesel,66000.0,168.5,First Owner,19.5
2018 Mahindra KUV 100 NXT G80 K8 5Str BSIV,Kolkata,1198.0,Third Party,Manual,baixa,42000.0,2018.0,Mahindra,KUV 100 NXT G80 K8 5Str BSIV,16.78,5.0,1198.0,Hatchback,Petrol,42000.0,82.0,First Owner,3.35
2014 Audi Q7 3.0 TDI quattro,Mumbai,2967.0,Comprehensive,Automatic,alta,55000.0,2014.0,Audi,Q7 3.0 TDI quattro,20.73,7.0,2967.0,SUV,Diesel,55000.0,241.4,Second Owner,21.5
2022 Tata New Safari XT Plus BSVI,Chennai,1956.0,Third Party,Manual,baixa,30000.0,2022.0,Tata,New Safari XT Plus BSVI,25.2,7.0,1956.0,SUV,Diesel,30000.0,167.6,First Owner,21.5
2014 Honda City 1.5 V MT Exclusive,Chennai,1497.0,Comprehensive,Manual,baixa,200300.0,2014.0,Honda,City 1.5 V MT Exclusive,23.84,5.0,1497.0,Sedan,Petrol,200300.0,116.39,Second Owner,4.55
2017 Maruti Celerio VXI,Pune,998.0,Zero Dep,Manual,baixa,19911.0,2017.0,Maruti,Celerio VXI,18.2,5.0,998.0,Hatchback,Petrol,19911.0,65.7,First Owner,4.32
2020 Toyota Camry Hybrid 2.5,Chennai,2487.0,Comprehensive,Automatic,baixa,21000.0,2020.0,Toyota,Camry Hybrid 2.5,19.4,5.0,2487.0,Sedan,Petrol,21000.0,214.5,First Owner,39.0
2018 Volvo S60 D4 Momentum BSIV,Hyderabad,1969.0,Third Party,Automatic,alta,50000.0,2018.0,Volvo,S60 D4 Momentum BSIV,21.01,5.0,1969.0,Sedan,Diesel,50000.0,190.0,First Owner,22.0
2017 Mahindra XUV500 W10 1.99 mHawk,Kolkata,1997.0,Third Party,Manual,baixa,55000.0,2017.0,Mahindra,XUV500 W10 1.99 mHawk,12.65,7.0,1997.0,SUV,Diesel,55000.0,140.0,First Owner,9.0
2021 Tata Tigor XZ BSVI,Kolkata,1199.0,Third Party,Manual,baixa,42325.0,2021.0,Tata,Tigor XZ BSVI,17.7,5.0,1199.0,Sedan,Petrol,42325.0,84.8,First Owner,5.49
2017 Maruti Wagon R VXI BS IV,Chennai,998.0,Third Party,Manual,baixa,55676.0,2017.0,Maruti,Wagon R VXI BS IV,20.85,5.0,998.0,Hatchback,Petrol,55676.0,67.0,Second Owner,3.97
2022 Jeep Compass Model S DCT BSVI,Kolkata,1368.0,Third Party,Automatic,baixa,10000.0,2022.0,Jeep,Compass Model S DCT BSVI,17.21,5.0,1368.0,SUV,Petrol,10000.0,160.7,First Owner,26.5
2015 Maruti Wagon R LXI CNG,Pune,998.0,Comprehensive,Manual,baixa,88799.0,2015.0,Maruti,Wagon R LXI CNG,19.98,5.0,998.0,Hatchback,CNG,88799.0,58.1,First Owner,3.86
2022 Maruti XL6 Alpha AT BSVI,Kolkata,1462.0,Third Party,Automatic,baixa,9000.0,2022.0,Maruti,XL6 Alpha AT BSVI,15.17,6.0,1462.0,MUV,Petrol,9000.0,101.6,First Owner,13.95
2007 Maruti Wagon R LXI Minor,Pune,1061.0,Third Party,Manual,baixa,80000.0,2007.0,Maruti,Wagon R LXI Minor,20.3,5.0,1061.0,Hatchback,Petrol,80000.0,67.0,Fifth Owner,0.9
2015 Maruti Swift VDI BSIV,Gurgaon,1248.0,Not Available,Manual,baixa,97118.0,2015.0,Maruti,Swift VDI BSIV,17.4,5.0,1248.0,Hatchback,Diesel,97118.0,74.0,First Owner,3.5
2022 Skoda Kodiaq Sportline BSVI,Chennai,1984.0,Comprehensive,Automatic,baixa,34000.0,2022.0,Skoda,Kodiaq Sportline BSVI,18.9,7.0,1984.0,SUV,Petrol,34000.0,187.7,First Owner,37.5
2009 Hyundai Santro Xing GLS,Kolkata,1086.0,Third Party,Manual,baixa,80000.0,2009.0,Hyundai,Santro Xing GLS,26.0,5.0,1086.0,Hatchback,Petrol,80000.0,62.1,First Owner,1.25
2015 Audi A6 2.0 TDI Premium Plus,Delhi,1968.0,Comprehensive,Automatic,alta,72333.0,2015.0,Audi,A6 2.0 TDI Premium Plus,19.4,5.0,1968.0,Sedan,Diesel,72333.0,174.3,First Owner,13.33
2015 Toyota Etios STD,Lucknow,1364.0,Third Party,Manual,baixa,61959.0,2015.0,Toyota,Etios STD,20.89,5.0,1364.0,Sedan,Diesel,61959.0,67.0,Second Owner,4.66
2016 Mahindra XUV500 W10 AWD,Chennai,2179.0,Third Party,Manual,baixa,75848.0,2016.0,Mahindra,XUV500 W10 AWD,14.84,7.0,2179.0,SUV,Diesel,75848.0,140.0,Second Owner,10.89
2022 Honda City SV MT,Pune,1497.0,Comprehensive,Manual,baixa,9461.0,2022.0,Honda,City SV MT,26.2,5.0,1497.0,Sedan,Petrol,9461.0,117.6,First Owner,9.56
2018 Maruti Baleno 1.2 Zeta,Pune,1197.0,Zero Dep,Manual,baixa,67071.0,2018.0,Maruti,Baleno 1.2 Zeta,11.49,5.0,1197.0,Hatchback,Petrol,67071.0,83.1,First Owner,6.33
2017 Maruti Alto K10 VXI,Hyderabad,998.0,Third Party,Manual,baixa,93133.0,2017.0,Maruti,Alto K10 VXI,25.2,5.0,998.0,Hatchback,Petrol,93133.0,65.7,Third Owner,3.02
2016 Hyundai Xcent 1.1 CRDi SX Option,Hyderabad,1120.0,Third Party,Manual,baixa,120000.0,2016.0,Hyundai,Xcent 1.1 CRDi SX Option,19.67,5.0,1120.0,Sedan,Diesel,120000.0,71.0,Third Owner,3.5
2017 Mahindra KUV 100 mFALCON G80 K8,Chennai,1198.0,Third Party,Manual,baixa,40000.0,2017.0,Mahindra,KUV 100 mFALCON G80 K8,20.85,6.0,1198.0,SUV,Petrol,40000.0,82.0,Second Owner,3.2
2022 Honda City V MT,Delhi,1498.0,Third Party,Manual,baixa,10000.0,2022.0,Honda,City V MT,12.2,5.0,1498.0,Sedan,Petrol,10000.0,119.3,First Owner,10.7
2015 Nissan Terrano XV Premium 110 PS,Bangalore,1461.0,Comprehensive,Manual,baixa,64000.0,2015.0,Nissan,Terrano XV Premium 110 PS,23.2,5.0,1461.0,SUV,Diesel,64000.0,108.5,Second Owner,6.75
2014 Nissan Terrano XL Plus 85 PS,Gurgaon,1461.0,Not Available,Manual,baixa,98133.0,2014.0,Nissan,Terrano XL Plus 85 PS,15.74,5.0,1461.0,SUV,Diesel,98133.0,83.8,Second Owner,2.5
2017 Ford Endeavour 3.2 Titanium AT 4X4,Delhi,3198.0,Comprehensive,Automatic,baixa,60000.0,2017.0,Ford,Endeavour 3.2 Titanium AT 4X4,23.1,7.0,3198.0,SUV,Diesel,60000.0,197.0,First Owner,28.75
2020 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Lucknow,1197.0,Third Party,Manual,baixa,16996.0,2020.0,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,16.35,5.0,1197.0,Hatchback,Petrol,16996.0,81.8,First Owner,5.4
2021 Tata Nexon XMA AMT S BSVI,Hyderabad,1199.0,Zero Dep,Automatic,baixa,54783.0,2021.0,Tata,Nexon XMA AMT S BSVI,17.05,5.0,1199.0,SUV,Petrol,54783.0,118.3,First Owner,8.97
2021 Hyundai Venue SX Turbo,Hyderabad,998.0,Third Party,Manual,baixa,44700.0,2021.0,Hyundai,Venue SX Turbo,26.59,5.0,998.0,SUV,Petrol,44700.0,118.3,First Owner,9.25
2011 Nissan Micra Diesel XV,Ahmedabad,1461.0,Comprehensive,Manual,baixa,57000.0,2011.0,Nissan,Micra Diesel XV,11.33,5.0,1461.0,Hatchback,Diesel,57000.0,63.1,First Owner,3.5
2015 Hyundai i20 Asta 1.4 CRDi,Ahmedabad,1396.0,Third Party,Manual,baixa,79025.0,2015.0,Hyundai,i20 Asta 1.4 CRDi,18.9,5.0,1396.0,Hatchback,Diesel,79025.0,88.7,First Owner,5.34
2020 Hyundai Venue SX Diesel,Hyderabad,1493.0,Third Party,Manual,baixa,30000.0,2020.0,Hyundai,Venue SX Diesel,19.64,5.0,1493.0,SUV,Diesel,30000.0,98.6,First Owner,11.5
2022 Toyota Innova Crysta 2.7 ZX 7 STR AT,Chennai,2694.0,Comprehensive,Automatic,baixa,3500.0,2022.0,Toyota,Innova Crysta 2.7 ZX 7 STR AT,17.5,7.0,2694.0,MUV,Petrol,3500.0,163.6,First Owner,26.55
2011 Hyundai Accent Executive,Kolkata,1495.0,Third Party,Manual,baixa,50000.0,2011.0,Hyundai,Accent Executive,20.28,5.0,1495.0,Sedan,Petrol,50000.0,93.7,First Owner,1.9
2022 Hyundai i20 Asta Opt,Pune,1197.0,Comprehensive,Manual,baixa,15000.0,2022.0,Hyundai,i20 Asta Opt,22.41,5.0,1197.0,Hatchback,Petrol,15000.0,81.8,First Owner,9.3
2017 Maruti Baleno 1.2 Delta,Hyderabad,1197.0,Zero Dep,Manual,baixa,35777.0,2017.0,Maruti,Baleno 1.2 Delta,20.14,5.0,1197.0,Hatchback,Petrol,35777.0,83.1,First Owner,5.92
2016 Maruti Ciaz AT ZXi Plus,Delhi,1373.0,Third Party,Automatic,baixa,84195.0,2016.0,Maruti,Ciaz AT ZXi Plus,20.0,5.0,1373.0,Sedan,Petrol,84195.0,91.1,First Owner,6.46
2020 Maruti Baleno Zeta,Hyderabad,1197.0,Third Party,Manual,baixa,20000.0,2020.0,Maruti,Baleno Zeta,13.5,5.0,1197.0,Hatchback,Petrol,20000.0,81.8,First Owner,7.6
2019 Hyundai Grand i10 Nios Magna,Bangalore,1197.0,Comprehensive,Manual,baixa,32618.0,2019.0,Hyundai,Grand i10 Nios Magna,19.01,5.0,1197.0,Hatchback,Petrol,32618.0,81.8,First Owner,6.45
2013 Volkswagen Polo 1.2 MPI Comfortline,Delhi,1198.0,Third Party,Manual,baixa,63237.0,2013.0,Volkswagen,Polo 1.2 MPI Comfortline,13.8,5.0,1198.0,Hatchback,Petrol,63237.0,74.0,Third Owner,2.97
2018 Mercedes-Benz CLA Urban Sport 200d,Ahmedabad,2143.0,Third Party,Automatic,alta,41895.0,2018.0,Mercedes-Benz,2018  CLA Urban Sport 200d,17.03,5.0,2143.0,Sedan,Diesel,41895.0,134.1,First Owner,24.5
2019 Honda Amaze V Petrol BSIV,Chennai,1199.0,Comprehensive,Manual,baixa,95072.0,2019.0,Honda,Amaze V Petrol BSIV,12.9,5.0,1199.0,Sedan,Petrol,95072.0,88.7,First Owner,7.66
2022 Tata Nexon XZ Plus HS,Mumbai,1199.0,Third Party,Manual,baixa,10000.0,2022.0,Tata,Nexon XZ Plus HS,23.95,5.0,1199.0,SUV,Petrol,10000.0,118.3,First Owner,11.0
2010 Mercedes-Benz C-Class C 220 CDI Elegance AT,Bangalore,2143.0,Third Party,Automatic,alta,110000.0,2010.0,Mercedes-Benz,2010  C-Class C 220 CDI Elegance AT,19.01,5.0,2143.0,Sedan,Diesel,110000.0,170.0,Fifth Owner,8.0
2015 Mercedes-Benz M-Class ML 250 CDI,Jaipur,2143.0,Comprehensive,Automatic,alta,114756.0,2015.0,Mercedes-Benz,2015  M-Class ML 250 CDI,22.35,5.0,2143.0,SUV,Diesel,114756.0,203.2,First Owner,31.9
2021 Maruti Ignis Alpha BSVI,Bangalore,1197.0,Third Party,Manual,baixa,30898.0,2021.0,Maruti,Ignis Alpha BSVI,15.6,5.0,1197.0,Hatchback,Petrol,30898.0,81.8,First Owner,6.66
2010 Honda City 1.5 V MT Exclusive,Gurgaon,1497.0,Third Party,Manual,baixa,100759.0,2010.0,Honda,City 1.5 V MT Exclusive,17.4,5.0,1497.0,Sedan,Petrol,100759.0,116.39,First Owner,2.85
2015 BMW 7 Series 730Ld,Pune,2993.0,Comprehensive,Automatic,alta,62000.0,2015.0,BMW,7 Series 730Ld,19.4,5.0,2993.0,Sedan,Diesel,62000.0,258.0,First Owner,31.5
2013 Hyundai i10 Era,Gurgaon,1086.0,Third Party,Manual,baixa,100000.0,2013.0,Hyundai,i10 Era,21.64,5.0,1086.0,Hatchback,Petrol,100000.0,68.0,Second Owner,2.5
2014 Honda Amaze VX i-Vtech,Bangalore,1198.0,Comprehensive,Manual,baixa,54075.0,2014.0,Honda,Amaze VX i-Vtech,18.12,5.0,1198.0,Sedan,Petrol,54075.0,86.7,First Owner,4.22
2019 Maruti Eeco CNG HTR 5-STR,Ahmedabad,1196.0,Third Party,Manual,baixa,50000.0,2019.0,Maruti,Eeco CNG HTR 5-STR,17.1,5.0,1196.0,Minivans,CNG,50000.0,63.0,First Owner,4.9
2009 BMW 3 Series 325i Sedan,Gurgaon,2497.0,Third Party,Automatic,alta,70000.0,2009.0,BMW,3 Series 325i Sedan,34.05,5.0,2497.0,Sedan,Petrol,70000.0,215.0,Second Owner,2.5
2015 Toyota Etios G,Delhi,1496.0,Comprehensive,Manual,baixa,100955.0,2015.0,Toyota,Etios G,19.67,5.0,1496.0,Sedan,Petrol,100955.0,88.7,Second Owner,3.97
2010 Maruti A-Star Vxi,Mumbai,998.0,Third Party,Manual,baixa,91000.0,2010.0,Maruti,A-Star Vxi,12.07,5.0,998.0,Hatchback,Petrol,91000.0,66.1,First Owner,1.85
2021 Hyundai i20 Sportz,Delhi,1197.0,Comprehensive,Manual,baixa,31000.0,2021.0,Hyundai,i20 Sportz,17.1,5.0,1197.0,Hatchback,Petrol,31000.0,81.8,First Owner,7.6
2014 Mercedes-Benz M-Class ML 250 CDI,Gurgaon,2143.0,Not Available,Automatic,alta,78213.0,2014.0,Mercedes-Benz,2014  M-Class ML 250 CDI,17.45,5.0,2143.0,SUV,Diesel,78213.0,203.2,Second Owner,14.86
2017 Maruti Ciaz 1.4 AT Zeta,Delhi,1373.0,Third Party,Automatic,baixa,42071.0,2017.0,Maruti,Ciaz 1.4 AT Zeta,16.34,5.0,1373.0,Sedan,Petrol,42071.0,91.1,Second Owner,6.42
2017 Skoda Octavia 2.0 TDI AT Style Plus,Pune,1968.0,Third Party,Automatic,baixa,124198.0,2017.0,Skoda,Octavia 2.0 TDI AT Style Plus,17.1,5.0,1968.0,Sedan,Diesel,124198.0,141.0,First Owner,12.83
2019 Jaguar XE 2.0L Diesel Portfolio,Bangalore,1999.0,Comprehensive,Automatic,alta,11000.0,2019.0,Jaguar,XE 2.0L Diesel Portfolio,22.7,5.0,1999.0,Sedan,Diesel,11000.0,177.0,Second Owner,37.75
2011 Volkswagen Vento Petrol Highline,Delhi,1598.0,Third Party,Manual,baixa,120000.0,2011.0,Volkswagen,Vento Petrol Highline,18.6,5.0,1598.0,Sedan,Petrol,120000.0,103.6,Second Owner,2.0
2017 Renault KWID Climber 1.0 AMT,Ahmedabad,999.0,Third Party,Automatic,baixa,30000.0,2017.0,Renault,KWID Climber 1.0 AMT,18.5,5.0,999.0,Hatchback,Petrol,30000.0,67.0,Second Owner,3.5
2016 Maruti Celerio VXI AT Optional,Bangalore,998.0,Comprehensive,Automatic,baixa,66596.0,2016.0,Maruti,Celerio VXI AT Optional,19.56,5.0,998.0,Hatchback,Petrol,66596.0,67.0,First Owner,4.68
2021 Hyundai i20 N Line N8 DCT Dual Tone BSVI,Pune,998.0,Third Party,Automatic,baixa,20000.0,2021.0,Hyundai,i20 N Line N8 DCT Dual Tone BSVI,15.5,5.0,998.0,Hatchback,Petrol,20000.0,118.4,First Owner,11.8
2019 Maruti Alto K10 VXI,Jaipur,998.0,Third Party,Manual,baixa,41173.0,2019.0,Maruti,Alto K10 VXI,21.27,5.0,998.0,Hatchback,Petrol,41173.0,65.7,First Owner,3.29
2018 Datsun GO Plus T,Ahmedabad,1198.0,Zero Dep,Manual,baixa,27977.0,2018.0,Datsun,GO Plus T,17.01,7.0,1198.0,MUV,Petrol,27977.0,67.0,First Owner,3.28
2013 Renault Fluence Diesel E4,Agra,1461.0,Third Party,Manual,baixa,150000.0,2013.0,Renault,Fluence Diesel E4,19.0,5.0,1461.0,Sedan,Diesel,150000.0,78.0,Second Owner,5.0
2017 Tata Nexon 1.5 Revotorq XZ Plus,Chennai,1497.0,Comprehensive,Manual,baixa,75000.0,2017.0,Tata,Nexon 1.5 Revotorq XZ Plus,20.36,5.0,1497.0,SUV,Diesel,75000.0,108.5,First Owner,8.3
2015 Hyundai EON Era Plus,Chennai,814.0,Comprehensive,Manual,baixa,75120.0,2015.0,Hyundai,EON Era Plus,19.1,5.0,814.0,Hatchback,Petrol,75120.0,55.2,First Owner,2.93
2012 Hyundai Elantra CRDi SX,Ahmedabad,1582.0,Third Party,Manual,baixa,80000.0,2012.0,Hyundai,Elantra CRDi SX,27.39,5.0,1582.0,Sedan,Diesel,80000.0,126.2,Second Owner,4.6
2016 Honda City i VTEC V,Delhi,1497.0,Comprehensive,Manual,baixa,71000.0,2016.0,Honda,City i VTEC V,18.9,5.0,1497.0,Sedan,Petrol,71000.0,117.3,First Owner,6.5
2018 Skoda Kodiaq 2.0 TDI Style,Chennai,1968.0,Comprehensive,Automatic,baixa,118008.0,2018.0,Skoda,Kodiaq 2.0 TDI Style,12.4,7.0,1968.0,SUV,Diesel,118008.0,148.0,First Owner,26.0
2020 Jaguar XE SE Diesel,Delhi,1999.0,Comprehensive,Automatic,alta,5000.0,2020.0,Jaguar,XE SE Diesel,18.6,5.0,1999.0,Sedan,Diesel,5000.0,177.0,First Owner,34.75
2018 Skoda Kodiaq 2.0 TDI Style,Mumbai,1968.0,Comprehensive,Automatic,baixa,23000.0,2018.0,Skoda,Kodiaq 2.0 TDI Style,19.5,7.0,1968.0,SUV,Diesel,23000.0,148.0,First Owner,28.5
2022 Jeep Wrangler Unlimited BSVI,Delhi,1998.0,Comprehensive,Automatic,baixa,3107.0,2022.0,Jeep,Wrangler Unlimited BSVI,26.6,5.0,1998.0,SUV,Petrol,3107.0,268.0,First Owner,62.0
2017 Maruti Baleno 1.2 CVT Delta,Bangalore,1197.0,Third Party,Automatic,baixa,38138.0,2017.0,Maruti,Baleno 1.2 CVT Delta,15.96,5.0,1197.0,Hatchback,Petrol,38138.0,83.1,Second Owner,6.15
2015 Tata Nano Twist XTA,Pune,624.0,Third Party,Automatic,baixa,70000.0,2015.0,Tata,Nano Twist XTA,33.44,4.0,624.0,Hatchback,Petrol,70000.0,37.5,Second Owner,1.5
2018 Maruti Vitara Brezza VDi,Chennai,1248.0,Comprehensive,Manual,baixa,52743.0,2018.0,Maruti,Vitara Brezza VDi,21.5,5.0,1248.0,SUV,Diesel,52743.0,88.5,First Owner,8.0
2018 Mahindra XUV500 W9 AT BSIV,Chennai,2179.0,Third Party,Automatic,baixa,158379.0,2018.0,Mahindra,XUV500 W9 AT BSIV,19.0,7.0,2179.0,SUV,Diesel,158379.0,152.8,First Owner,11.88
2016 Maruti Vitara Brezza LDi Option,Bangalore,1248.0,Comprehensive,Manual,baixa,14675.0,2016.0,Maruti,Vitara Brezza LDi Option,17.0,5.0,1248.0,SUV,Diesel,14675.0,88.5,First Owner,8.5
2017 Maruti Swift Dzire AMT VXI,Mumbai,1197.0,Comprehensive,Automatic,baixa,91384.0,2017.0,Maruti,Swift Dzire AMT VXI,20.36,5.0,1197.0,Sedan,Petrol,91384.0,81.8,Second Owner,5.29
2020 Honda WR-V i-VTEC VX,Delhi,1199.0,Third Party,Manual,baixa,50000.0,2020.0,Honda,WR-V i-VTEC VX,19.01,5.0,1199.0,SUV,Petrol,50000.0,88.7,Second Owner,7.65
2014 Audi Q3 35 TDI Quattro Premium,Chennai,1968.0,Comprehensive,Automatic,alta,90000.0,2014.0,Audi,Q3 35 TDI Quattro Premium,23.84,5.0,1968.0,SUV,Diesel,90000.0,174.3,First Owner,14.9
2015 Hyundai Elantra 1.6 SX,Ahmedabad,1582.0,Comprehensive,Manual,baixa,63000.0,2015.0,Hyundai,Elantra 1.6 SX,19.0,5.0,1582.0,Sedan,Diesel,63000.0,126.2,First Owner,7.9
2020 Maruti Wagon R VXI,Chennai,998.0,Comprehensive,Manual,baixa,22305.0,2020.0,Maruti,Wagon R VXI,14.24,5.0,998.0,Hatchback,Petrol,22305.0,67.0,First Owner,5.5
2018 Honda City i-DTEC ZX,Kolkata,1498.0,Third Party,Manual,baixa,49000.0,2018.0,Honda,City i-DTEC ZX,23.7,5.0,1498.0,Sedan,Diesel,49000.0,97.9,First Owner,7.9
2010 Hyundai i10 Magna 1.1L,Chandigarh,1086.0,Not Available,Manual,baixa,40004.0,2010.0,Hyundai,i10 Magna 1.1L,12.8,5.0,1086.0,Hatchback,Petrol,40004.0,68.0,Second Owner,2.1
2012 Skoda Rapid 1.6 MPI Elegance,Pune,1598.0,Third Party,Manual,baixa,62000.0,2012.0,Skoda,Rapid 1.6 MPI Elegance,13.5,5.0,1598.0,Sedan,Petrol,62000.0,103.5,Second Owner,2.5
2019 Honda City i-VTEC V,Jaipur,1497.0,Third Party,Manual,baixa,80000.0,2019.0,Honda,City i-VTEC V,17.1,5.0,1497.0,Sedan,Petrol,80000.0,117.6,First Owner,9.8
2010 Maruti Alto K10 VXI,Delhi,998.0,Comprehensive,Manual,baixa,45963.0,2010.0,Maruti,Alto K10 VXI,14.8,5.0,998.0,Hatchback,Petrol,45963.0,65.7,First Owner,1.71
2017 Maruti Swift Dzire VXI 1.2,Delhi,1197.0,Comprehensive,Manual,baixa,51067.0,2017.0,Maruti,Swift Dzire VXI 1.2,22.0,5.0,1197.0,Sedan,Petrol,51067.0,81.8,First Owner,5.55
2015 Maruti Alto K10 VXI,Pune,998.0,Comprehensive,Manual,baixa,59069.0,2015.0,Maruti,Alto K10 VXI,15.5,5.0,998.0,Hatchback,Petrol,59069.0,67.0,First Owner,2.96
2015 Volkswagen Polo 1.2 MPI Trendline,Delhi,1198.0,Third Party,Manual,baixa,30000.0,2015.0,Volkswagen,Polo 1.2 MPI Trendline,18.6,5.0,1198.0,Hatchback,Petrol,30000.0,74.0,Third Owner,3.2
2022 Hyundai Venue SX Turbo iMT,Chennai,998.0,Third Party,Manual,baixa,20900.0,2022.0,Hyundai,Venue SX Turbo iMT,20.65,5.0,998.0,SUV,Petrol,20900.0,118.3,First Owner,10.35
2022 Tata Nexon XZA Plus P AMT Diesel,Mumbai,1497.0,Third Party,Automatic,baixa,20000.0,2022.0,Tata,Nexon XZA Plus P AMT Diesel,18.05,5.0,1497.0,SUV,Diesel,20000.0,108.4,First Owner,14.0
2013 Audi Q5 2.0 TDI,Jaipur,1968.0,Third Party,Automatic,alta,60091.0,2013.0,Audi,Q5 2.0 TDI,22.56,5.0,1968.0,SUV,Diesel,60091.0,174.3,First Owner,18.5
2017 Hyundai Creta 1.6 CRDi AT SX Plus,Chennai,1582.0,Comprehensive,Automatic,baixa,46000.0,2017.0,Hyundai,Creta 1.6 CRDi AT SX Plus,20.51,5.0,1582.0,SUV,Diesel,46000.0,126.2,First Owner,12.25
2009 Chevrolet Spark 1.0 LT,Ahmedabad,995.0,Third Party,Manual,baixa,60000.0,2009.0,Chevrolet,Spark 1.0 LT,22.41,5.0,995.0,Hatchback,Petrol,60000.0,62.0,Second Owner,1.5
2016 Renault Duster 110PS Diesel RxL Explore,Bangalore,1461.0,Third Party,Manual,baixa,50000.0,2016.0,Renault,Duster 110PS Diesel RxL Explore,11.36,5.0,1461.0,SUV,Diesel,50000.0,108.4,First Owner,6.0
2017 Maruti Swift Dzire VXI 1.2,Gurgaon,1197.0,Third Party,Manual,baixa,68442.0,2017.0,Maruti,Swift Dzire VXI 1.2,17.8,5.0,1197.0,Sedan,Petrol,68442.0,81.8,First Owner,4.85
2019 Tata Tiago XZ Plus,Chennai,1199.0,Third Party,Manual,baixa,51848.0,2019.0,Tata,Tiago XZ Plus,21.79,5.0,1199.0,Hatchback,Petrol,51848.0,83.8,First Owner,5.18
2014 Hyundai Grand i10 Magna,Chandigarh,1197.0,Not Available,Manual,baixa,9436.0,2014.0,Hyundai,Grand i10 Magna,13.32,5.0,1197.0,Hatchback,Petrol,9436.0,82.0,First Owner,3.23
