mileage,ano,seats,engine_capacity,kms_driven,max_power,ID
18.6,2022.0,6.0,2199.0,17000.0,197.2,2835
17.01,2013.0,5.0,1968.0,77000.0,174.3,2836
20.4,2015.0,5.0,1582.0,78000.0,126.2,2837
25.5,2018.0,5.0,1368.0,45427.0,160.0,2838
22.38,2013.0,5.0,1198.0,79000.0,73.9,2839
24.3,2015.0,5.0,1582.0,102268.0,126.3,2840
21.0,2017.0,5.0,999.0,11578.0,67.0,2841
17.4,2022.0,7.0,2755.0,16000.0,201.1,2842
13.6,2009.0,5.0,1197.0,19747.0,78.91,2843
33.44,2022.0,5.0,1497.0,8000.0,113.1,2844
11.67,2016.0,5.0,1968.0,39200.0,187.7,2845
23.84,2016.0,5.0,1498.0,73000.0,88.0,2846
22.38,2020.0,5.0,1197.0,41599.0,83.1,2847
18.55,2016.0,5.0,799.0,20000.0,53.3,2848
14.8,2019.0,5.0,1197.0,37700.0,83.1,2849
20.5,2010.0,7.0,2499.0,120000.0,80.0,2850
17.88,2014.0,5.0,1248.0,80000.0,74.0,2851
22.0,2018.0,5.0,1969.0,31969.0,190.0,2852
18.15,2018.0,5.0,1497.0,31071.0,117.6,2853
12.55,2018.0,5.0,1197.0,73705.0,81.8,2854
34.05,2018.0,5.0,1591.0,40000.0,121.3,2855
17.8,2016.0,5.0,1995.0,27940.0,190.0,2856
18.6,2021.0,5.0,998.0,16978.0,118.3,2857
19.27,2009.0,5.0,1298.0,70000.0,85.8,2858
18.0,2013.0,5.0,1086.0,90000.0,68.0,2859
16.51,2012.0,5.0,1995.0,100000.0,184.0,2860
22.32,2016.0,5.0,2143.0,64000.0,136.0,2861
14.84,2016.0,5.0,1248.0,110000.0,88.5,2862
18.6,2015.0,5.0,1197.0,64101.0,82.0,2863
21.01,2013.0,5.0,1086.0,64268.0,68.0,2864
15.68,2014.0,5.0,1968.0,92000.0,174.3,2865
19.5,2016.0,5.0,998.0,72575.0,65.7,2866
17.01,2019.0,5.0,1396.0,35000.0,88.7,2867
16.98,2009.0,5.0,2354.0,70000.0,177.6,2868
11.36,2023.0,5.0,1497.0,5000.0,108.4,2869
15.73,2014.0,7.0,1373.0,69000.0,93.7,2870
17.9,2013.0,7.0,2179.0,60000.0,140.0,2871
20.52,2019.0,5.0,1396.0,28000.0,88.7,2872
24.39,2022.0,4.0,2184.0,10000.0,130.0,2873
16.14,2015.0,4.0,624.0,31000.0,37.4,2874
20.0,2018.0,5.0,1497.0,39427.0,121.3,2875
17.05,2013.0,5.0,1086.0,65000.0,68.0,2876
18.15,2022.0,7.0,2999.0,2600.0,362.0,2877
14.67,2022.0,5.0,1353.0,14635.0,138.0,2878
18.2,2014.0,5.0,1995.0,67000.0,190.0,2879
13.6,2022.0,5.0,998.0,20000.0,118.3,2880
20.5,2011.0,5.0,1995.0,120000.0,148.0,2881
17.33,2018.0,5.0,1197.0,41536.0,81.8,2882
20.7,2015.0,5.0,1591.0,35000.0,121.4,2883
17.0,2016.0,5.0,1197.0,55766.0,81.8,2884
22.54,2020.0,5.0,1598.0,47497.0,103.5,2885
21.21,2010.0,5.0,1798.0,110918.0,138.1,2886
22.05,2022.0,5.0,999.0,12094.0,98.6,2887
20.7,2014.0,5.0,1199.0,222996.0,88.7,2888
19.81,2017.0,4.0,72.0,10000.0,40.0,2889
20.68,2013.0,5.0,1248.0,80000.0,74.0,2890
17.9,2020.0,5.0,1950.0,17838.0,191.7,2891
22.07,2019.0,5.0,1798.0,29882.0,178.0,2892
23.4,2021.0,5.0,1197.0,20541.0,81.8,2893
22.05,2021.0,4.0,1997.0,4698.0,150.0,2894
17.0,2019.0,5.0,1086.0,62019.0,68.0,2895
110.0,2019.0,5.0,1197.0,109048.0,81.8,2896
20.14,2016.0,5.0,1199.0,86304.0,84.0,2897
17.4,2020.0,5.0,1368.0,73643.0,160.7,2898
13.2,2010.0,5.0,1086.0,52600.0,68.0,2899
16.14,2020.0,5.0,1086.0,11476.0,68.0,2900
19.4,2021.0,7.0,1999.0,34500.0,197.1,2901
21.21,2017.0,5.0,1956.0,39000.0,170.0,2902
19.56,2022.0,5.0,1199.0,4301.0,72.0,2903
22.7,2017.0,5.0,999.0,41000.0,67.0,2904
24.3,2016.0,5.0,1197.0,50697.0,81.8,2905
24.3,2012.0,5.0,1798.0,61000.0,160.0,2906
25.5,2015.0,5.0,1199.0,84505.0,88.7,2907
20.89,2021.0,7.0,2393.0,40000.0,148.0,2908
16.0,2016.0,8.0,2494.0,112000.0,100.6,2909
10.8,2013.0,5.0,998.0,124574.0,67.1,2910
14.5,2016.0,5.0,999.0,114033.0,123.2,2911
15.64,2019.0,5.0,1497.0,25284.0,117.6,2912
22.9,2019.0,5.0,1462.0,16602.0,103.2,2913
24.7,2022.0,5.0,1197.0,10000.0,88.5,2914
25.17,2011.0,5.0,1197.0,66070.0,78.91,2915
24.04,2014.0,5.0,1197.0,61696.0,78.9,2916
23.84,2017.0,5.0,1950.0,84000.0,201.1,2917
21.5,2017.0,5.0,1198.0,20000.0,108.5,2918
15.1,2017.0,5.0,2993.0,27000.0,258.0,2919
20.3,2019.0,5.0,1197.0,44360.0,108.6,2920
20.08,2016.0,5.0,1969.0,89000.0,190.0,2921
14.3,2015.0,5.0,1197.0,102118.0,81.8,2922
17.57,2016.0,5.0,1591.0,30000.0,121.3,2923
9.17,2022.0,7.0,1493.0,24522.0,113.9,2924
23.7,2017.0,5.0,1498.0,104889.0,98.6,2925
20.36,2019.0,5.0,1197.0,65698.0,88.5,2926
22.05,2018.0,5.0,1248.0,65580.0,88.5,2927
12.4,2022.0,5.0,1197.0,17000.0,81.8,2928
14.11,2019.0,5.0,1497.0,36936.0,117.6,2929
24.52,2011.0,7.0,2523.0,60000.0,63.0,2930
24.39,2019.0,5.0,796.0,110000.0,40.3,2931
18.15,2022.0,6.0,1451.0,30000.0,141.0,2932
18.2,2017.0,5.0,1199.0,67653.0,84.0,2933
18.6,2017.0,5.0,1197.0,35068.0,88.5,2934
20.51,2020.0,5.0,1462.0,6133.0,103.2,2935
17.11,2018.0,5.0,1497.0,65828.0,121.3,2936
21.21,2012.0,5.0,1598.0,108356.0,103.5,2937
22.56,2011.0,5.0,1405.0,120000.0,48.2,2938
20.71,2017.0,5.0,1197.0,65000.0,81.8,2939
17.0,2018.0,6.0,1198.0,40607.0,82.0,2940
14.62,2014.0,7.0,2982.0,69268.0,168.5,2941
19.7,2023.0,5.0,998.0,10000.0,55.9,2942
13.68,2010.0,5.0,1248.0,147667.0,73.97,2943
17.05,2011.0,5.0,1199.0,50000.0,79.4,2944
24.3,2015.0,5.0,2143.0,25981.0,170.0,2945
12.99,2013.0,5.0,1198.0,52075.0,86.7,2946
16.0,2013.0,5.0,1586.0,80000.0,103.2,2947
20.36,2011.0,5.0,1582.0,120000.0,126.3,2948
21.01,2019.0,5.0,1598.0,24700.0,103.2,2949
17.01,2018.0,5.0,1197.0,40000.0,81.8,2950
15.0,2021.0,5.0,1197.0,44943.0,81.8,2951
18.16,2016.0,5.0,1999.0,81317.0,177.0,2952
23.9,2020.0,5.0,1199.0,37176.0,88.7,2953
20.36,2016.0,5.0,1591.0,33400.0,121.3,2954
17.05,2013.0,5.0,998.0,63000.0,66.1,2955
16.2,2018.0,8.0,2755.0,60000.0,171.5,2956
18.86,2017.0,5.0,1968.0,62000.0,174.3,2957
19.47,2017.0,5.0,1998.0,50000.0,163.7,2958
20.89,2021.0,5.0,1197.0,21504.0,81.8,2959
11.57,2015.0,5.0,998.0,46720.0,65.7,2960
18.3,2021.0,6.0,1956.0,60000.0,167.6,2961
22.7,2013.0,5.0,1399.0,50000.0,68.0,2962
18.9,2019.0,5.0,1995.0,54000.0,184.0,2963
25.8,2021.0,5.0,998.0,29000.0,118.3,2964
22.74,2016.0,5.0,1798.0,60000.0,177.4,2965
19.87,2019.0,5.0,1199.0,13540.0,88.7,2966
22.32,2010.0,7.0,2523.0,120000.0,63.0,2967
13.0,2012.0,5.0,1598.0,120000.0,103.5,2968
22.41,2022.0,5.0,1199.0,6378.0,118.3,2969
19.01,2021.0,5.0,1197.0,36657.0,81.8,2970
21.21,2019.0,5.0,1198.0,31000.0,108.5,2971
26.0,2018.0,5.0,1396.0,91547.0,88.7,2972
16.3,2018.0,5.0,1197.0,42891.0,81.8,2973
24.3,2019.0,5.0,796.0,17055.0,47.3,2974
19.08,2020.0,5.0,1197.0,22234.0,81.8,2975
25.1,2013.0,5.0,1086.0,54291.0,68.0,2976
18.9,2019.0,5.0,1995.0,52000.0,188.0,2977
14.82,2018.0,5.0,2143.0,25000.0,170.0,2978
20.0,2022.0,5.0,1493.0,50000.0,113.4,2979
13.87,2012.0,5.0,1199.0,80000.0,73.9,2980
17.0,2012.0,5.0,1248.0,110000.0,74.0,2981
17.0,2014.0,5.0,796.0,48946.0,47.3,2982
22.9,2010.0,5.0,1197.0,92508.0,78.91,2983
13.7,2017.0,4.0,1422.9962697274032,40000.0,25.4,2984
11.36,2019.0,5.0,1197.0,51000.0,81.8,2985
14.16,2014.0,5.0,1497.0,52258.0,117.3,2986
25.6,2005.0,5.0,1495.0,70000.0,94.0,2987
22.38,2021.0,6.0,1956.0,30000.0,167.6,2988
18.0,2012.0,5.0,1198.0,78991.0,86.8,2989
16.73,2019.0,5.0,1197.0,40742.0,81.8,2990
23.84,2019.0,5.0,1197.0,39014.0,81.8,2991
17.9,2013.0,5.0,1498.0,90000.0,89.8,2992
17.8,2018.0,5.0,1248.0,50000.0,88.5,2993
16.8,2018.0,5.0,1248.0,30806.0,88.5,2994
14.7,2017.0,5.0,1498.0,52000.0,98.6,2995
17.4,2018.0,5.0,1197.0,45574.0,81.8,2996
20.0,2016.0,7.0,1997.0,51000.0,140.0,2997
19.6,2020.0,5.0,1997.0,13000.0,197.0,2998
14.24,2013.0,5.0,1797.0,72000.0,147.5,2999
17.5,2013.0,5.0,1798.0,43800.0,167.6,3000
20.0,2012.0,5.0,1248.0,68000.0,74.0,3001
19.87,2021.0,5.0,1498.0,40680.0,97.8,3002
16.7,2019.0,5.0,799.0,33313.0,53.3,3003
24.3,2018.0,5.0,999.0,30285.0,67.0,3004
19.5,2018.0,5.0,1199.0,38017.0,84.0,3005
18.9,2015.0,5.0,1197.0,66000.0,81.8,3006
18.6,2018.0,7.0,2179.0,70000.0,152.8,3007
19.5,2012.0,5.0,1248.0,126830.0,75.0,3008
14.8,2021.0,5.0,999.0,32400.0,113.9,3009
15.1,2018.0,5.0,1598.0,68407.0,103.2,3010
18.76,2014.0,5.0,1193.0,56000.0,88.7,3011
18.7,2019.0,7.0,2995.0,8500.0,335.2,3012
22.0,2020.0,5.0,1493.0,56800.0,98.6,3013
18.9,2010.0,5.0,1197.0,99873.0,78.9,3014
21.5,2016.0,5.0,796.0,19070.0,47.3,3015
17.8,2017.0,5.0,2499.0,52000.0,134.0,3016
18.5,2020.0,7.0,2199.0,35258.0,197.2,3017
20.92,2017.0,7.0,1248.0,60000.0,88.5,3018
20.25,2013.0,5.0,998.0,75895.0,65.7,3019
17.8,2020.0,5.0,998.0,29300.0,118.3,3020
10.1,2022.0,5.0,998.0,10000.0,118.3,3021
14.24,2017.0,5.0,1197.0,61837.0,81.8,3022
18.9,2014.0,5.0,998.0,45715.0,67.0,3023
16.1,2012.0,5.0,1968.0,80000.0,174.3,3024
19.33,2018.0,5.0,1197.0,41502.0,81.8,3025
17.3,2018.0,5.0,1197.0,24555.0,88.5,3026
17.97,2021.0,5.0,799.0,14996.0,53.2,3027
18.0,2017.0,5.0,1198.0,40000.0,73.7,3028
21.1,2018.0,5.0,1999.0,30000.0,149.9,3029
20.7,2011.0,5.0,796.0,120000.0,46.3,3030
21.4,2017.0,7.0,2393.0,29800.0,147.8,3031
17.9,2014.0,5.0,1995.0,110000.0,184.0,3032
23.22,2016.0,5.0,1248.0,53653.0,88.5,3033
23.0,2014.0,7.0,2494.0,76000.0,100.6,3034
21.4,2018.0,5.0,1368.0,47000.0,160.7,3035
17.0,2010.0,5.0,1197.0,51237.0,78.9,3036
15.1,2021.0,5.0,1197.0,29615.0,81.8,3037
18.23,2019.0,5.0,1582.0,55000.0,126.2,3038
21.4,2010.0,5.0,1368.0,106000.0,88.77,3039
20.38,2019.0,5.0,1196.0,70000.0,86.8,3040
21.79,2012.0,5.0,1582.0,116377.0,126.2,3041
18.6,2011.0,5.0,1197.0,95916.0,78.9,3042
20.0,2022.0,5.0,1199.0,12500.0,118.3,3043
16.0,2016.0,5.0,1199.0,61583.0,74.0,3044
18.9,2021.0,5.0,1498.0,6000.0,147.5,3045
18.5,2022.0,5.0,999.0,14200.0,113.9,3046
16.35,2018.0,5.0,1197.0,56796.0,81.8,3047
22.41,2013.0,7.0,2179.0,90000.0,138.1,3048
25.8,2020.0,5.0,1498.0,25692.0,119.3,3049
25.5,2017.0,5.0,1598.0,55106.0,118.0,3050
19.7,2018.0,5.0,1197.0,100000.0,81.8,3051
12.99,2013.0,5.0,1498.0,102337.0,98.6,3052
18.16,2021.0,5.0,1898.0,60000.0,160.9,3053
22.5,2013.0,5.0,796.0,40000.0,47.3,3054
17.0,2018.0,5.0,1461.0,70000.0,83.8,3055
24.0,2012.0,5.0,1582.0,90000.0,126.3,3056
17.4,2017.0,5.0,1591.0,50508.0,121.3,3057
18.6,2014.0,5.0,1197.0,67965.0,88.5,3058
13.6,2020.0,7.0,1462.0,50000.0,103.2,3059
16.2,2018.0,5.0,1197.0,48368.0,81.8,3060
15.5,2014.0,5.0,1498.0,90000.0,98.6,3061
20.36,2014.0,5.0,1797.0,22900.0,147.4,3062
21.79,2018.0,5.0,1248.0,88582.0,88.5,3063
14.1,2016.0,5.0,1582.0,72602.0,126.2,3064
17.8,2018.0,5.0,1248.0,73126.0,88.5,3065
19.87,2019.0,5.0,1197.0,30000.0,81.8,3066
18.7,2023.0,5.0,1998.0,500.0,189.0,3067
26.6,2019.0,5.0,1497.0,89483.0,115.0,3068
24.3,2017.0,5.0,1498.0,85486.0,104.5,3069
18.9,2019.0,5.0,1956.0,32134.0,138.1,3070
19.0,2011.0,5.0,1497.0,113287.0,116.39,3071
16.0,2013.0,5.0,1248.0,85507.0,74.0,3072
21.38,2017.0,5.0,1997.0,95000.0,153.8,3073
22.0,2018.0,7.0,2755.0,112000.0,171.5,3074
15.96,2013.0,5.0,1968.0,80000.0,174.3,3075
22.74,2019.0,5.0,1498.0,50000.0,97.9,3076
18.12,2014.0,5.0,1197.0,123227.0,88.5,3077
20.85,2016.0,5.0,1497.0,26797.0,117.3,3078
24.97,2012.0,5.0,1995.0,107000.0,218.0,3079
18.5,2018.0,5.0,1199.0,23658.0,83.8,3080
19.02,2016.0,5.0,2143.0,49700.0,167.6,3081
19.0,2022.0,5.0,1197.0,20000.0,81.8,3082
19.65,2007.0,5.0,1248.0,93155.0,73.97,3083
15.17,2011.0,5.0,1497.0,98758.0,116.39,3084
22.41,2012.0,5.0,1985.0,146769.0,163.0,3085
20.0,2014.0,5.0,1497.0,20650.0,117.3,3086
20.85,2020.0,7.0,999.0,76652.0,71.0,3087
18.6,2021.0,5.0,1199.0,23818.0,84.8,3088
22.9,2020.0,7.0,2755.0,57000.0,174.5,3089
19.1,2020.0,5.0,1199.0,7281.0,88.7,3090
16.38,2021.0,5.0,998.0,19070.0,118.3,3091
17.19,2016.0,5.0,1461.0,77000.0,83.8,3092
16.8,2012.0,5.0,1198.0,39000.0,88.8,3093
13.7,2018.0,5.0,1248.0,30000.0,88.5,3094
17.0,2018.0,5.0,1199.0,47914.0,88.7,3095
14.8,2018.0,5.0,1197.0,45000.0,81.8,3096
17.92,2018.0,5.0,1197.0,46450.0,81.8,3097
21.7,2019.0,5.0,1199.0,58740.0,88.7,3098
24.3,2019.0,5.0,1591.0,24000.0,121.3,3099
19.27,2018.0,7.0,2179.0,95651.0,152.8,3100
22.74,2021.0,5.0,1462.0,25448.0,103.2,3101
21.21,2017.0,5.0,1199.0,29000.0,88.7,3102
19.0,2015.0,5.0,1197.0,35000.0,81.8,3103
18.24,2009.0,5.0,1061.0,146439.0,67.0,3104
18.9,2013.0,5.0,1248.0,106000.0,88.8,3105
19.0,2019.0,5.0,1496.0,26000.0,105.9,3106
19.67,2011.0,5.0,1197.0,70000.0,85.8,3107
24.7,2012.0,5.0,998.0,90000.0,67.1,3108
17.68,2021.0,5.0,998.0,23899.0,118.4,3109
15.2,2016.0,5.0,1497.0,77000.0,117.3,3110
22.0,2013.0,5.0,2354.0,96000.0,149.92,3111
21.5,2017.0,7.0,2755.0,40000.0,174.5,3112
21.1,2019.0,5.0,1197.0,21061.0,81.8,3113
17.5,2009.0,4.0,796.0,40000.0,37.0,3114
17.57,2023.0,5.0,1199.0,325.0,86.8,3115
21.66,2013.0,5.0,1998.0,150000.0,163.7,3116
20.5,2015.0,5.0,1498.0,28000.0,99.6,3117
19.12,2016.0,5.0,1198.0,44890.0,86.7,3118
27.97,2014.0,5.0,814.0,49326.0,55.2,3119
22.38,2020.0,5.0,1197.0,29284.0,81.8,3120
18.6,2017.0,5.0,1197.0,50066.0,83.1,3121
23.22,2017.0,5.0,2143.0,61901.0,168.0,3122
21.21,2022.0,5.0,1497.0,73875.0,113.4,3123
18.15,2017.0,5.0,1498.0,62227.0,98.9,3124
21.4,2019.0,5.0,1197.0,44310.0,83.1,3125
18.0,2011.0,5.0,1197.0,93775.0,78.91,3126
19.27,2014.0,7.0,2179.0,90000.0,140.0,3127
17.0,2017.0,5.0,1582.0,69931.0,126.2,3128
19.56,2016.0,5.0,1197.0,39413.0,83.1,3129
24.7,2015.0,5.0,1968.0,65000.0,143.0,3130
22.7,2010.0,5.0,998.0,80000.0,67.0,3131
26.6,2014.0,5.0,1197.0,74000.0,81.8,3132
17.6,2020.0,5.0,1497.0,85687.0,115.0,3133
16.8,2016.0,7.0,2179.0,90000.0,140.0,3134
18.3,2010.0,5.0,998.0,90000.0,67.1,3135
13.0,2013.0,5.0,1197.0,30000.0,82.8,3136
20.38,2022.0,5.0,1956.0,34817.0,167.6,3137
13.38,2020.0,5.0,1197.0,40000.0,88.5,3138
15.7,2014.0,5.0,1498.0,72451.0,98.6,3139
16.24,2019.0,5.0,1498.0,80000.0,98.6,3140
21.4,2010.0,5.0,796.0,37654.0,46.3,3141
20.3,2014.0,8.0,2494.0,100000.0,100.6,3142
20.8,2017.0,5.0,1196.0,33000.0,86.8,3143
15.0,2017.0,5.0,999.0,29000.0,67.0,3144
20.36,2021.0,5.0,1956.0,30000.0,167.6,3145
22.9,2013.0,5.0,1120.0,150000.0,70.0,3146
21.9,2021.0,5.0,1497.0,24000.0,117.6,3147
18.0,2018.0,5.0,1197.0,52473.0,81.8,3148
12.0,2017.0,5.0,1999.0,15000.0,197.1,3149
13.2,2017.0,5.0,1199.0,45000.0,74.0,3150
22.38,2015.0,5.0,1198.0,61300.0,86.7,3151
16.8,2011.0,5.0,1197.0,60000.0,78.9,3152
14.7,2020.0,5.0,998.0,30000.0,67.0,3153
19.6,2019.0,7.0,2179.0,43000.0,147.9,3154
18.9,2015.0,5.0,1497.0,72000.0,117.3,3155
20.7,2018.0,5.0,1461.0,76000.0,83.8,3156
21.1,2016.0,5.0,1199.0,60000.0,88.7,3157
11.57,2013.0,5.0,998.0,111951.0,58.1,3158
25.0,2017.0,5.0,1248.0,85000.0,88.5,3159
15.8,2017.0,5.0,1197.0,23074.0,81.8,3160
23.84,2018.0,5.0,1199.0,34882.0,88.7,3161
17.7,2016.0,7.0,1997.0,60000.0,140.0,3162
19.87,2016.0,5.0,1396.0,88520.0,88.7,3163
22.35,2021.0,5.0,999.0,14191.0,67.0,3164
18.6,2016.0,7.0,2523.0,108826.0,62.1,3165
16.38,2013.0,5.0,796.0,66006.0,47.3,3166
28.09,2017.0,5.0,1995.0,10700.0,190.0,3167
18.0,2014.0,5.0,1197.0,73000.0,83.1,3168
16.35,2021.0,5.0,998.0,17759.0,65.7,3169
18.6,2011.0,5.0,1197.0,82000.0,78.91,3170
12.0,2018.0,7.0,1198.0,29855.0,67.0,3171
16.95,2012.0,5.0,1197.0,62930.0,85.8,3172
26.6,2022.0,5.0,1197.0,10000.0,86.7,3173
19.81,2017.0,5.0,1968.0,34689.0,181.0,3174
23.22,2014.0,5.0,1197.0,25113.0,88.5,3175
18.33,2021.0,7.0,999.0,15100.0,71.0,3176
8.0,2013.0,5.0,1197.0,64000.0,83.1,3177
19.81,2015.0,5.0,1197.0,46133.0,81.8,3178
18.7,2012.0,5.0,1248.0,110000.0,74.0,3179
22.54,2016.0,5.0,1197.0,73322.0,82.0,3180
24.97,2018.0,5.0,1995.0,80000.0,182.4,3181
26.3,2018.0,5.0,1197.0,10000.0,81.8,3182
20.0,2012.0,5.0,1497.0,89619.0,116.3,3183
18.9,2014.0,8.0,1399.0,120000.0,98.8,3184
18.9,2011.0,5.0,1497.0,90000.0,116.39,3185
19.81,2006.0,7.0,2499.0,120000.0,80.0,3186
18.6,2010.0,5.0,1086.0,62572.0,62.1,3187
21.79,2021.0,5.0,998.0,28142.0,67.0,3188
18.7,2019.0,5.0,1248.0,90000.0,88.5,3189
17.4,2015.0,5.0,2143.0,100000.0,170.0,3190
25.5,2014.0,5.0,796.0,128100.0,47.3,3191
23.95,2019.0,5.0,1197.0,40000.0,81.8,3192
19.33,2019.0,5.0,1199.0,63800.0,88.7,3193
16.34,2021.0,5.0,999.0,21929.0,98.6,3194
18.6,2014.0,5.0,1197.0,42866.0,82.0,3195
17.0,2018.0,5.0,1199.0,106848.0,88.7,3196
18.15,2018.0,5.0,1582.0,100000.0,126.2,3197
21.7,2016.0,5.0,796.0,50252.0,47.3,3198
16.7,2013.0,5.0,1968.0,9391.0,174.3,3199
18.6,2021.0,4.0,1997.0,15000.0,150.0,3200
20.3,2020.0,5.0,999.0,36000.0,67.0,3201
20.73,2018.0,5.0,1497.0,50000.0,108.5,3202
18.7,2016.0,5.0,814.0,29513.0,55.2,3203
21.4,2008.0,5.0,1298.0,78485.0,85.8,3204
21.13,2021.0,5.0,1199.0,22424.0,118.3,3205
11.74,2016.0,5.0,1498.0,63179.0,103.5,3206
16.5,2023.0,5.0,1197.0,3000.0,81.8,3207
19.01,2019.0,5.0,1582.0,34000.0,126.2,3208
11.36,2017.0,5.0,1373.0,60000.0,91.1,3209
17.3,2023.0,5.0,1490.0,4732.0,91.1,3210
12.4,2015.0,5.0,1197.0,57054.0,88.5,3211
11.9,2018.0,5.0,1197.0,36000.0,81.8,3212
15.9,2020.0,5.0,1497.0,80000.0,113.4,3213
17.0,2019.0,5.0,1197.0,34028.0,81.8,3214
15.5,2017.0,5.0,1198.0,87000.0,82.0,3215
21.38,2016.0,5.0,1197.0,27000.0,83.1,3216
21.9,2015.0,5.0,1198.0,64685.0,86.7,3217
28.09,2015.0,5.0,2143.0,79000.0,170.0,3218
23.84,2018.0,5.0,1198.0,47483.0,108.5,3219
14.28,2019.0,5.0,1197.0,29335.0,81.8,3220
20.73,2020.0,5.0,1498.0,30127.0,98.6,3221
16.2,2016.0,5.0,799.0,10000.0,53.6,3222
12.05,2016.0,5.0,998.0,62538.0,58.1,3223
20.65,2019.0,5.0,1582.0,47000.0,126.2,3224
15.64,2020.0,5.0,1497.0,20000.0,113.4,3225
22.54,2020.0,5.0,1199.0,3989.0,88.7,3226
11.18,2014.0,7.0,2982.0,120000.0,168.5,3227
19.16,2015.0,5.0,1968.0,42531.0,143.0,3228
22.05,2022.0,5.0,2998.0,18000.0,261.4,3229
19.7,2009.0,5.0,1390.0,110000.0,75.0,3230
13.7,2020.0,5.0,999.0,30000.0,108.6,3231
19.56,2019.0,5.0,1197.0,15650.0,83.1,3232
19.0,2022.0,5.0,1086.0,11000.0,68.0,3233
16.09,2019.0,5.0,1493.0,40000.0,113.4,3234
19.4,2009.0,5.0,1086.0,120000.0,66.6,3235
18.9,2010.0,5.0,1197.0,72817.0,78.9,3236
42.672,2013.0,5.0,1248.0,39000.0,74.0,3237
17.1,2013.0,5.0,1396.0,109324.0,88.77,3238
23.1,2019.0,5.0,1497.0,37779.0,117.6,3239
18.9,2014.0,5.0,2354.0,61741.0,187.4,3240
17.01,2010.0,5.0,1495.0,50000.0,94.0,3241
20.1,2012.0,5.0,1197.0,90763.0,88.5,3242
21.63,2010.0,5.0,1493.0,110000.0,110.0,3243
26.2,2015.0,5.0,1496.0,59000.0,120.6,3244
20.51,2016.0,5.0,1969.0,21000.0,367.0,3245
21.21,2013.0,5.0,1197.0,20000.0,82.0,3246
16.5,2019.0,5.0,1197.0,18111.0,81.8,3247
30.46,2015.0,5.0,814.0,17435.0,55.2,3248
13.5,2016.0,5.0,2987.0,46000.0,254.7,3249
22.41,2012.0,5.0,1396.0,100000.0,69.0,3250
16.55,2017.0,5.0,1591.0,33000.0,121.3,3251
23.01,2020.0,5.0,1199.0,39972.0,83.8,3252
14.49,2021.0,5.0,1497.0,30000.0,113.1,3253
17.1,2018.0,5.0,1461.0,60000.0,83.8,3254
22.77,2022.0,5.0,1197.0,20000.0,88.5,3255
21.4,2017.0,5.0,1197.0,71275.0,81.8,3256
12.07,2017.0,5.0,1995.0,70000.0,183.0,3257
19.4,2017.0,5.0,1248.0,66000.0,88.5,3258
17.1,2020.0,7.0,2925.0,33000.0,325.8,3259
16.8,2016.0,5.0,1497.0,50493.0,117.3,3260
24.39,2021.0,5.0,1956.0,30000.0,167.6,3261
20.36,2018.0,5.0,1197.0,42411.0,81.8,3262
16.28,2012.0,7.0,2987.0,120000.0,221.3,3263
27.39,2010.0,5.0,1197.0,32663.0,78.9,3264
14.1,2017.0,5.0,998.0,61110.0,58.1,3265
18.9,2021.0,5.0,0.0,19900.0,127.0,3266
21.7,2012.0,5.0,1086.0,63585.0,68.0,3267
13.0,2018.0,5.0,1497.0,99471.0,113.4,3268
17.11,2012.0,5.0,1968.0,110000.0,167.7,3269
12.62,2022.0,7.0,2694.0,6000.0,163.6,3270
19.02,2015.0,5.0,1086.0,90292.0,68.0,3271
20.73,2016.0,5.0,1199.0,47077.0,88.7,3272
18.9,2014.0,5.0,1396.0,104336.0,88.7,3273
20.1,2022.0,5.0,998.0,22000.0,65.7,3274
20.54,2013.0,5.0,998.0,52000.0,67.1,3275
18.2,2020.0,7.0,999.0,40000.0,71.0,3276
13.6,2017.0,5.0,1197.0,80710.0,82.0,3277
25.5,2011.0,5.0,998.0,72000.0,67.1,3278
19.67,2009.0,5.0,1086.0,100000.0,68.0,3279
28.09,2019.0,5.0,1197.0,6824.0,81.8,3280
19.56,2019.0,5.0,998.0,31197.0,67.0,3281
17.6,2020.0,5.0,1497.0,60328.0,113.1,3282
17.42,2016.0,5.0,1199.0,67004.0,88.7,3283
18.0,2014.0,5.0,1497.0,50521.0,117.6,3284
17.4,2017.0,5.0,1498.0,72685.0,98.6,3285
13.68,2017.0,5.0,998.0,68000.0,67.0,3286
19.12,2020.0,5.0,1199.0,38000.0,86.8,3287
15.1,2019.0,5.0,1798.0,20000.0,189.3,3288
17.0,2017.0,5.0,1197.0,24000.0,81.8,3289
16.5,2009.0,5.0,1497.0,120000.0,116.39,3290
12.04,2021.0,5.0,998.0,49347.0,118.3,3291
24.97,2021.0,5.0,998.0,42954.0,67.0,3292
15.1,1989.0,6.0,2523.0,60000.0,103.66965775093472,3293
19.01,2012.0,5.219036697247707,1198.0,70000.0,103.66965775093472,3294
14.2,2016.0,5.0,1197.0,97152.0,81.8,3295
26.0,2019.0,5.0,1086.0,39881.0,68.0,3296
18.15,2015.0,5.0,1373.0,89570.0,91.1,3297
27.4,2018.0,5.0,1199.0,46000.0,88.7,3298
14.8,2019.0,5.0,1197.0,43476.0,83.1,3299
18.2,2018.0,5.0,1498.0,70000.0,108.6,3300
22.54,2013.0,5.0,1796.0,50000.0,186.0,3301
