mileage,ano,seats,engine_capacity,kms_driven,max_power,resale_price_Lakh
33.0,2018.0,5.0,1498.0,80000.0,98.6,6.5
25.17,2022.0,5.0,1199.0,3803.0,86.8,8.95
18.9,2022.0,5.0,998.0,25601.0,118.3,11.85
21.4,2006.0,5.0,1298.0,40000.0,88.2,1.0
20.36,2017.0,5.0,2494.0,75000.0,157.7,17.45
16.7,2015.0,7.0,1248.0,50000.0,88.8,6.5
19.5,2011.0,5.0,1248.0,100000.0,74.0,2.8
24.52,2016.0,7.0,1493.0,73498.0,100.0,7.01
24.3,2013.0,5.0,998.0,60867.0,67.1,3.11
16.2,2015.0,5.0,1197.0,70706.0,88.5,3.71
20.36,2022.0,7.0,1353.0,7437.0,138.0,17.5
18.9,2018.0,5.0,1248.0,38812.0,74.0,6.01
20.08,2015.0,5.0,2494.0,86000.0,157.7,15.9
19.0,2013.0,7.0,2477.0,130000.0,175.5,12.0
24.3,2018.0,5.0,999.0,64285.0,123.2,8.97
22.61,2010.0,5.0,1197.0,40949.0,88.5,2.0
15.7,2014.0,5.0,1498.0,65000.0,89.8,3.85
49.839999999999996,2016.0,5.0,1197.0,90000.0,82.0,4.37
18.6,2019.0,5.0,1197.0,75000.0,81.8,6.54
20.89,2022.0,5.0,1199.0,20000.0,86.8,6.5
21.1,2016.0,5.0,1197.0,74411.0,81.8,5.23
17.3,2021.0,5.0,796.0,31101.0,47.3,4.52
17.4,2014.0,5.0,1591.0,42650.0,121.3,5.23
25.4,2019.0,5.0,1086.0,56000.0,68.0,4.99
24.4,2004.0,5.0,1396.0,70000.0,85.0,0.8
20.51,2013.0,5.0,1198.0,50000.0,86.8,4.2
18.0,2019.0,5.0,1197.0,54000.0,81.8,7.75
20.27,2019.0,5.0,1496.0,33000.0,120.6,7.95
22.05,2019.0,5.0,1368.0,20000.0,160.0,15.0
17.92,2013.0,7.0,2982.0,35287.0,168.5,18.45
18.9,2015.0,7.0,1198.0,75000.0,67.0,2.85
21.4,2022.0,7.0,2179.0,11933.0,136.7,18.5
16.8,2021.0,5.0,1197.0,8856.0,81.8,6.6
24.3,2012.0,7.0,2494.0,255000.0,100.0,6.25
17.9,2022.0,5.0,999.0,30000.0,71.0,9.0
14.6,2017.0,5.0,799.0,52524.0,53.6,3.03
16.5,2016.0,5.0,1197.0,80000.0,85.8,4.5
18.9,2016.0,5.0,1197.0,32000.0,81.8,4.44
28.4,2018.0,7.0,2179.0,61000.0,187.7,44.45
22.15,2017.0,5.0,1199.0,60000.0,88.7,5.5
17.03,2016.0,5.0,1591.0,18863.0,121.3,10.61
20.85,2020.0,5.0,1197.0,32669.0,81.8,5.94
20.5,2020.0,5.0,796.0,20000.0,47.3,3.4
23.59,2016.0,5.0,1248.0,86427.0,88.5,7.39
13.0,2014.0,5.0,1198.0,150000.0,74.0,3.5
19.0,2006.0,5.0,1493.0,120000.0,80.88,1.2
18.6,2018.0,5.0,1582.0,100000.0,126.2,10.5
18.6,2016.0,5.0,1198.0,34231.0,86.8,3.6
20.37,2006.0,5.0,1197.0,78000.0,85.0,1.65
17.5,2014.0,5.0,1598.0,40000.0,103.2,3.5
22.38,2012.0,8.0,2494.0,120000.0,100.0,4.23
22.41,2016.0,5.0,1591.0,65597.0,121.3,9.87
17.0,2018.0,7.0,2755.0,100000.0,171.5,15.0
19.0,2013.0,5.0,998.0,44245.0,65.7,2.5
17.03,2019.0,5.0,1197.0,43573.0,81.8,5.74
22.74,2015.0,5.0,1120.0,90000.0,71.0,3.65
18.6,2015.0,5.0,998.0,68123.0,67.0,4.0
25.8,2010.0,5.0,1995.0,20000.0,154.0,4.0
18.5,2013.0,7.0,2982.0,120000.0,168.5,11.5
17.8,2015.0,5.0,1193.0,30000.0,88.7,2.0
18.5,2013.0,5.0,796.0,12000.0,47.3,2.7
19.2,2019.0,5.0,1197.0,60459.0,81.8,6.3
19.0,2016.0,5.0,1498.0,70000.0,98.5,6.0
18.88,2018.0,7.0,1462.0,57000.0,91.1,8.25
17.1,2017.0,5.0,1582.0,79000.0,126.2,12.45
14.62,2021.0,5.0,1956.0,23000.0,167.6,20.15
17.03,2016.0,5.0,1248.0,52000.0,88.5,6.75
22.32,2015.0,5.0,1197.0,30000.0,81.8,3.5
25.24,2016.0,5.0,1798.0,90680.0,138.0,10.05
23.22,2018.0,5.0,1248.0,78000.0,88.5,6.85
24.52,2020.0,5.0,1497.0,38000.0,108.4,10.95
15.26,2015.0,5.0,1197.0,91000.0,83.1,5.35
17.0,2021.0,5.0,1493.0,45204.0,113.4,13.5
13.0,2013.0,5.0,1461.0,100000.0,63.1,1.8
16.1,2020.0,5.0,1197.0,50000.0,88.5,3.25
14.28,2016.0,5.0,1498.0,40251.0,98.5,4.61
12.55,2016.0,5.0,1373.0,78000.0,91.1,6.45
18.15,2014.0,5.0,2967.0,71500.0,241.3,14.5
12.07,2015.0,5.0,998.0,53712.0,67.0,3.56
16.14,2021.0,4.0,1997.0,25303.0,150.0,14.56
17.0,2010.0,5.0,2354.0,91000.0,180.0,3.0
25.24,2021.0,5.0,1462.0,18326.0,103.2,9.36
19.16,2018.0,5.0,1968.0,49100.0,187.7,28.5
27.03,2010.0,5.0,1497.0,60000.0,116.4,3.0
16.0,2017.0,5.0,1199.0,56242.0,88.7,5.9
19.28,2012.0,5.0,1197.0,66331.0,82.8,4.32
17.4,2017.0,5.0,1497.0,51007.0,117.6,6.84
20.51,2010.0,5.0,1798.0,20000.0,138.1,3.5
14.1,2016.0,5.0,1248.0,100000.0,74.0,2.7
26.6,2014.0,5.0,1498.0,48000.0,98.6,4.7
20.27,2009.0,5.0,1794.0,91000.0,138.1,2.65
18.9,2014.0,5.0,1197.0,70000.0,82.0,3.0
25.2,2018.0,5.0,1497.0,149363.0,113.4,6.69
12.78,2011.0,5.0,1199.0,90000.0,75.0,1.4
17.92,2021.0,5.0,999.0,47124.0,71.0,5.98
17.68,2017.0,5.0,1197.0,27000.0,83.1,5.85
23.59,2014.0,5.0,1248.0,80701.0,74.0,3.25
16.0,2021.0,4.0,1997.0,40000.0,150.0,15.0
17.4,2019.0,5.0,1248.0,84381.0,88.5,8.75
21.4,2013.0,5.0,1591.0,41344.0,121.3,3.65
24.4,2015.0,5.0,1197.0,55541.0,81.8,3.82
18.15,2017.0,5.0,998.0,22308.0,65.7,4.54
18.6,2016.0,5.0,1461.0,72666.0,108.4,8.61
19.01,2016.0,5.0,1498.0,111610.0,108.6,5.4
10.91,2011.0,5.0,1197.0,62026.0,78.9,1.72
18.9,2009.0,5.0,1086.0,94241.0,62.1,1.65
17.05,2017.0,7.0,1497.0,50000.0,117.3,7.2
18.27,2021.0,5.0,1197.0,25196.0,88.5,7.07
22.54,2019.0,5.0,1997.0,33827.0,246.7,48.0
23.7,2017.0,5.0,1497.0,62000.0,117.6,7.65
8.0,2013.0,8.0,2179.0,80000.0,120.0,5.0
16.36,2019.0,5.0,1197.0,19000.0,81.8,6.95
21.0,2018.0,5.0,1199.0,51338.0,88.7,8.95
21.4,2013.0,5.0,1461.0,120000.0,108.5,5.75
19.12,2020.0,5.0,1197.0,13501.0,108.6,7.0
21.01,2013.0,5.0,814.0,68652.0,55.2,1.87
20.7,2022.0,7.0,999.0,29302.0,71.0,7.78
16.47,2015.0,7.0,1493.0,94000.0,100.0,4.25
17.9,2010.0,7.0,2499.0,94000.0,141.0,6.75
19.5,2022.0,5.0,998.0,5787.0,67.0,4.39
17.57,2019.0,5.0,1591.0,30000.0,121.3,10.5
14.84,2015.0,5.0,1497.0,37149.0,117.3,5.7
15.26,2016.0,5.0,1373.0,63847.0,91.1,5.61
20.89,2016.0,5.0,1197.0,65767.0,82.0,5.0
17.0,2021.0,5.0,1493.0,40000.0,113.4,13.0
16.46,2019.0,5.0,999.0,16682.0,67.0,4.3
19.81,2022.0,6.0,1956.0,5000.0,167.6,21.5
18.0,2017.0,5.0,998.0,60790.0,67.1,3.52
30.716,2021.0,5.0,998.0,23903.0,118.3,11.12
10.9,2020.0,5.0,1497.0,70000.0,117.6,10.0
16.78,2019.0,5.0,1956.0,36500.0,170.0,15.75
19.0,2018.0,5.0,2993.0,90000.0,258.0,41.75
21.0,2022.0,4.0,2184.0,30000.0,130.0,17.8
15.26,2020.0,5.0,1197.0,9429.0,81.8,7.43
19.12,2018.0,5.0,1199.0,20000.0,83.8,5.45
19.5,2015.0,5.0,1582.0,55412.0,126.2,10.0
13.5,2018.0,5.0,1956.0,63000.0,170.0,11.9
15.04,2016.0,5.0,1197.0,54507.0,82.0,4.35
24.04,2013.0,5.0,1497.0,65683.0,116.4,3.8
23.1,2015.0,7.0,2523.0,70000.0,63.0,4.75
20.25,2016.0,5.0,1248.0,109470.0,74.0,5.18
24.39,2014.0,10.0,2499.0,120000.0,80.0,4.0
19.02,2016.0,5.0,1197.0,45000.0,83.1,4.95
21.8,2022.0,5.0,998.0,10000.0,65.7,6.75
21.5,2010.0,5.0,1086.0,69644.0,68.0,2.0
21.1,2018.0,5.0,1198.0,40000.0,108.5,7.5
22.7,2008.0,5.0,1586.0,100000.0,104.68,0.82
17.8,2018.0,5.0,796.0,41226.0,47.3,2.84
16.25,2019.0,7.0,2967.0,25000.0,245.0,66.75
12.1,2021.0,5.0,1199.0,8000.0,118.3,9.35
21.4,2015.0,4.0,624.0,50000.0,37.5,1.85
25.4,2016.0,5.0,1968.0,71000.0,143.0,17.25
24.3,2020.0,5.0,1497.0,57654.0,88.7,7.94
15.1,2016.0,5.0,1197.0,51002.0,83.1,5.15
24.3,2018.0,5.0,2400.0,66452.0,190.0,19.8
21.21,2020.0,5.0,1197.0,52492.0,81.8,6.2
17.5,2020.0,7.0,999.0,50000.0,71.0,5.5
15.73,2009.0,5.0,1298.0,72884.0,88.2,2.26
22.54,2019.0,5.0,1197.0,74000.0,83.1,5.65
21.79,2021.0,5.0,1199.0,9934.0,86.8,7.25
25.6,2021.0,5.0,999.0,10000.0,113.9,18.0
19.81,2013.0,5.0,1797.0,76000.0,147.5,5.75
15.0,2016.0,5.0,2993.0,50000.0,258.0,37.5
17.4,2013.0,5.0,1198.0,100000.0,86.8,2.85
24.39,2014.0,5.0,1498.0,61236.0,99.6,4.2
21.21,2015.0,5.0,1197.0,90000.0,82.0,4.0
23.95,2016.0,5.0,1248.0,80000.0,74.0,4.9
18.78,2018.0,5.0,1798.0,116000.0,138.0,10.75
18.0,2009.0,5.0,1497.0,100000.0,116.39,2.5
22.07,2021.0,5.0,1496.0,23589.0,105.9,9.28
14.16,2014.0,5.0,1197.0,38837.0,82.0,5.5
17.01,2021.0,5.0,1086.0,54826.0,59.1,5.34
18.0,2010.0,5.0,1197.0,57000.0,78.9,1.85
19.64,2016.0,5.0,1497.0,82998.0,117.3,6.5
21.21,2014.0,5.0,1497.0,28419.0,117.3,5.88
23.84,2010.0,5.0,1086.0,35525.0,68.0,2.23
18.9,2017.0,4.0,2995.0,43774.0,328.5,54.0
16.1,2014.0,5.0,1197.0,77000.0,85.8,3.9
22.38,2017.0,5.0,1197.0,42955.0,88.5,4.65
19.7,2020.0,6.0,1462.0,81315.0,103.2,8.25
18.9,2018.0,5.0,1197.0,70000.0,83.1,6.2
24.39,2016.0,5.0,1197.0,51520.0,82.0,4.02
19.7,2018.0,5.0,1197.0,67778.0,81.8,6.41
22.0,2016.0,7.0,1493.0,38900.0,100.0,7.3
22.0,2014.0,5.0,2179.0,45000.0,187.7,18.0
21.7,2011.0,5.0,1086.0,49342.0,68.0,1.57
23.65,2021.0,6.0,1999.0,18000.0,156.9,18.5
20.36,2021.0,5.0,998.0,33960.0,65.7,4.34
16.02,2016.0,5.0,998.0,30200.0,67.0,4.4
21.21,2012.0,5.0,1396.0,100000.0,88.7,3.0
18.9,2018.0,5.0,1248.0,120000.0,74.0,6.45
15.1,2017.0,5.0,1199.0,27800.0,88.7,7.5
12.7,2015.0,5.0,1591.0,56000.0,121.3,7.51
24.35,2014.0,5.0,1461.0,112186.0,108.4,3.89
14.49,2019.0,5.0,1197.0,56846.0,81.8,5.2
22.0,2016.0,5.0,2179.0,79400.0,187.7,18.5
13.5,2021.0,5.0,1197.0,13550.0,81.8,7.2
23.0,2004.0,5.0,1389.0,120000.0,86.8,0.65
17.4,2016.0,8.0,2393.0,80000.0,147.8,16.5
19.4,2015.0,9.0,2523.0,40000.0,63.0,2.85
21.74,2012.0,5.0,814.0,51545.0,55.2,2.38
17.41,2019.0,5.0,796.0,63515.0,47.3,3.52
24.3,2016.0,5.0,799.0,60000.0,53.3,2.5
14.7,2015.0,5.0,1197.0,14263.0,82.0,3.61
19.01,2021.0,5.0,1197.0,8500.0,83.1,8.95
13.0,2011.0,5.0,1197.0,67985.0,78.9,2.34
18.6,2018.0,5.0,1395.0,65000.0,148.0,13.5
23.84,2020.0,5.0,1199.0,34329.0,88.7,7.82
26.2,2016.0,7.0,1248.0,110000.0,88.5,7.5
21.7,2018.0,5.0,1248.0,39538.0,88.5,8.49
26.59,2016.0,5.0,1199.0,80912.0,74.0,4.97
13.0,2016.0,5.0,1197.0,92183.0,78.9,3.9
17.5,2013.0,5.0,1197.0,88700.0,82.0,3.5
21.21,2021.0,5.0,999.0,97346.0,113.9,13.87
17.0,2010.0,5.0,998.0,74000.0,66.1,1.7
18.0,2017.0,5.0,1248.0,67646.0,88.5,5.93
19.5,2021.0,5.0,1197.0,20000.0,88.5,7.5
21.0,2014.0,5.0,1172.0,90000.0,67.0,1.8
18.6,2018.0,5.0,998.0,79923.0,55.9,4.2
16.0,2020.0,5.0,1498.0,37294.0,119.3,10.9
22.0,2018.0,5.0,1197.0,103763.0,81.8,3.81
18.5,2018.0,5.0,814.0,66198.0,55.2,2.92
18.0,2019.0,7.0,1497.0,33000.0,121.0,8.49
21.4,2019.0,5.0,1497.0,42445.0,117.6,8.19
12.05,2013.0,4.0,624.0,20000.0,37.4,0.9
18.9,2016.0,5.0,1120.0,120000.0,71.0,2.8
23.1,2015.0,5.0,998.0,64154.0,67.0,3.19
17.1,2015.0,5.0,1198.0,47000.0,86.7,4.75
19.0,2022.0,6.0,1462.0,9800.0,101.6,13.95
19.01,2018.0,5.0,796.0,12496.0,47.3,3.18
20.3,2008.0,5.0,1086.0,50000.0,62.1,2.25
20.3,2016.0,5.0,1197.0,69731.0,82.0,5.32
22.0,2019.0,5.0,1197.0,29679.0,83.1,6.39
19.7,2011.0,5.0,1497.0,95343.0,116.3,3.77
20.7,2016.0,5.0,1248.0,120000.0,88.5,5.65
18.2,2022.0,5.0,1956.0,22973.0,167.6,17.7
17.1,2021.0,5.0,1199.0,30300.0,88.5,9.75
20.45,2020.0,5.0,998.0,34011.0,67.1,6.0
19.1,2018.0,5.0,1248.0,70000.0,74.0,7.0
18.7,2016.0,5.0,1498.0,70000.0,108.6,7.45
18.78,2021.0,5.0,1462.0,60000.0,103.2,8.4
15.2,2017.0,5.0,1197.0,46892.0,83.1,5.95
15.8,2020.0,5.0,1197.0,50000.0,81.8,5.86
12.9,2008.0,5.0,1086.0,122704.0,103.88974615994809,0.78
18.5,2017.0,5.0,1364.0,100000.0,67.0,5.95
17.0,2022.0,5.0,999.0,10000.0,113.9,16.5
15.6,2017.0,5.0,1591.0,62800.0,121.3,8.75
19.56,2010.0,5.0,998.0,55405.0,67.1,2.2
17.1,2018.0,5.0,1197.0,40000.0,81.8,5.5
20.51,2018.0,5.0,1197.0,65015.0,81.8,7.22
20.7,2018.0,5.0,1995.0,45000.0,187.7,45.0
11.24,2017.0,5.0,1199.0,39000.0,88.7,7.5
11.5,2014.0,5.0,1197.0,49570.0,88.5,5.07
15.3,2012.0,5.0,1197.0,65471.0,88.5,3.42
17.8,2018.0,5.0,1591.0,41576.0,121.3,8.69
14.74,2016.0,5.0,1199.0,29478.0,88.7,5.98
26.0,2022.0,5.0,1462.0,10000.0,103.2,10.21
20.0,2013.0,5.0,796.0,21090.0,47.3,1.95
15.63,2018.0,5.0,1197.0,33040.0,81.8,7.99
25.2,2013.0,5.0,1498.0,79000.0,98.6,4.35
14.4,2013.0,5.0,1197.0,68551.0,82.8,3.64
18.9,2011.0,5.0,1198.0,77000.0,90.0,2.9
19.3,2021.0,5.0,1493.0,20000.0,113.4,18.1
18.5,2016.0,5.0,1199.0,58180.675696982726,76.8,1.9
18.9,2021.0,5.0,1984.0,40000.0,187.7,39.0
13.0,2011.0,5.0,1197.0,48072.0,78.91,2.2
13.0,2019.0,5.0,1395.0,26300.0,150.0,26.8
24.52,2019.0,5.0,1199.0,26129.0,88.7,7.09
24.3,2018.0,5.0,999.0,30000.0,123.2,9.0
19.67,2015.0,5.0,1591.0,73000.0,121.3,6.3
21.21,2018.0,5.0,1999.0,36500.0,149.9,10.45
19.81,2021.0,5.0,1462.0,80000.0,103.2,8.1
20.73,2012.0,5.0,1582.0,120000.0,126.3,3.0
14.6,2015.0,5.0,998.0,65528.0,65.7,3.63
12.0,2018.0,5.0,1497.0,70896.0,113.4,7.85
17.6,2017.0,7.0,1248.0,50000.0,88.5,7.5
13.0,2007.0,5.0,1150.0,40393.0,74.9,0.75
18.0,2021.0,5.0,0.0,16000.0,127.0,13.85
18.16,2019.0,5.0,1197.0,40291.0,110.0,9.3
17.5,2015.0,5.0,1591.0,70000.0,121.3,7.85
17.8,2009.0,5.0,1298.0,60000.0,88.2,1.95
22.7,2014.0,5.0,1798.0,72159.0,138.0,8.5
18.97,2014.0,7.0,2982.0,66000.0,168.5,19.5
16.78,2018.0,5.0,1198.0,42000.0,82.0,3.35
20.73,2014.0,7.0,2967.0,55000.0,241.4,21.5
25.2,2022.0,7.0,1956.0,30000.0,167.6,21.5
23.84,2014.0,5.0,1497.0,200300.0,116.39,4.55
18.2,2017.0,5.0,998.0,19911.0,65.7,4.32
19.4,2020.0,5.0,2487.0,21000.0,214.5,39.0
21.01,2018.0,5.0,1969.0,50000.0,190.0,22.0
12.65,2017.0,7.0,1997.0,55000.0,140.0,9.0
17.7,2021.0,5.0,1199.0,42325.0,84.8,5.49
20.85,2017.0,5.0,998.0,55676.0,67.0,3.97
17.21,2022.0,5.0,1368.0,10000.0,160.7,26.5
19.98,2015.0,5.0,998.0,88799.0,58.1,3.86
15.17,2022.0,6.0,1462.0,9000.0,101.6,13.95
20.3,2007.0,5.0,1061.0,80000.0,67.0,0.9
17.4,2015.0,5.0,1248.0,97118.0,74.0,3.5
18.9,2022.0,7.0,1984.0,34000.0,187.7,37.5
26.0,2009.0,5.0,1086.0,80000.0,62.1,1.25
19.4,2015.0,5.0,1968.0,72333.0,174.3,13.33
20.89,2015.0,5.0,1364.0,61959.0,67.0,4.66
14.84,2016.0,7.0,2179.0,75848.0,140.0,10.89
26.2,2022.0,5.0,1497.0,9461.0,117.6,9.56
11.49,2018.0,5.0,1197.0,67071.0,83.1,6.33
25.2,2017.0,5.0,998.0,93133.0,65.7,3.02
19.67,2016.0,5.0,1120.0,120000.0,71.0,3.5
20.85,2017.0,6.0,1198.0,40000.0,82.0,3.2
12.2,2022.0,5.0,1498.0,10000.0,119.3,10.7
23.2,2015.0,5.0,1461.0,64000.0,108.5,6.75
15.74,2014.0,5.0,1461.0,98133.0,83.8,2.5
23.1,2017.0,7.0,3198.0,60000.0,197.0,28.75
16.35,2020.0,5.0,1197.0,16996.0,81.8,5.4
17.05,2021.0,5.0,1199.0,54783.0,118.3,8.97
26.59,2021.0,5.0,998.0,44700.0,118.3,9.25
11.33,2011.0,5.0,1461.0,57000.0,63.1,3.5
18.9,2015.0,5.0,1396.0,79025.0,88.7,5.34
19.64,2020.0,5.0,1493.0,30000.0,98.6,11.5
17.5,2022.0,7.0,2694.0,3500.0,163.6,26.55
20.28,2011.0,5.0,1495.0,50000.0,93.7,1.9
22.41,2022.0,5.0,1197.0,15000.0,81.8,9.3
20.14,2017.0,5.0,1197.0,35777.0,83.1,5.92
20.0,2016.0,5.0,1373.0,84195.0,91.1,6.46
13.5,2020.0,5.0,1197.0,20000.0,81.8,7.6
19.01,2019.0,5.0,1197.0,32618.0,81.8,6.45
13.8,2013.0,5.0,1198.0,63237.0,74.0,2.97
12.9,2019.0,5.0,1199.0,95072.0,88.7,7.66
23.95,2022.0,5.0,1199.0,10000.0,118.3,11.0
15.6,2021.0,5.0,1197.0,30898.0,81.8,6.66
17.4,2010.0,5.0,1497.0,100759.0,116.39,2.85
19.4,2015.0,5.0,2993.0,62000.0,258.0,31.5
21.64,2013.0,5.0,1086.0,100000.0,68.0,2.5
18.12,2014.0,5.0,1198.0,54075.0,86.7,4.22
17.1,2019.0,5.0,1196.0,50000.0,63.0,4.9
34.05,2009.0,5.0,2497.0,70000.0,215.0,2.5
19.67,2015.0,5.0,1496.0,100955.0,88.7,3.97
12.07,2010.0,5.0,998.0,91000.0,66.1,1.85
17.1,2021.0,5.0,1197.0,31000.0,81.8,7.6
16.34,2017.0,5.0,1373.0,42071.0,91.1,6.42
17.1,2017.0,5.0,1968.0,124198.0,141.0,12.83
22.7,2019.0,5.0,1999.0,11000.0,177.0,37.75
18.6,2011.0,5.0,1598.0,120000.0,103.6,2.0
18.5,2017.0,5.0,999.0,30000.0,67.0,3.5
19.56,2016.0,5.0,998.0,66596.0,67.0,4.68
15.5,2021.0,5.0,998.0,20000.0,118.4,11.8
21.27,2019.0,5.0,998.0,41173.0,65.7,3.29
17.01,2018.0,7.0,1198.0,27977.0,67.0,3.28
19.0,2013.0,5.0,1461.0,150000.0,78.0,5.0
20.36,2017.0,5.0,1497.0,75000.0,108.5,8.3
19.1,2015.0,5.0,814.0,75120.0,55.2,2.93
27.39,2012.0,5.0,1582.0,80000.0,126.2,4.6
18.9,2016.0,5.0,1497.0,71000.0,117.3,6.5
12.4,2018.0,7.0,1968.0,118008.0,148.0,26.0
18.6,2020.0,5.0,1999.0,5000.0,177.0,34.75
19.5,2018.0,7.0,1968.0,23000.0,148.0,28.5
26.6,2022.0,5.0,1998.0,3107.0,268.0,62.0
15.96,2017.0,5.0,1197.0,38138.0,83.1,6.15
33.44,2015.0,4.0,624.0,70000.0,37.5,1.5
21.5,2018.0,5.0,1248.0,52743.0,88.5,8.0
19.0,2018.0,7.0,2179.0,158379.0,152.8,11.88
17.0,2016.0,5.0,1248.0,14675.0,88.5,8.5
20.36,2017.0,5.0,1197.0,91384.0,81.8,5.29
19.01,2020.0,5.0,1199.0,50000.0,88.7,7.65
23.84,2014.0,5.0,1968.0,90000.0,174.3,14.9
19.0,2015.0,5.0,1582.0,63000.0,126.2,7.9
14.24,2020.0,5.0,998.0,22305.0,67.0,5.5
23.7,2018.0,5.0,1498.0,49000.0,97.9,7.9
12.8,2010.0,5.0,1086.0,40004.0,68.0,2.1
13.5,2012.0,5.0,1598.0,62000.0,103.5,2.5
17.1,2019.0,5.0,1497.0,80000.0,117.6,9.8
14.8,2010.0,5.0,998.0,45963.0,65.7,1.71
22.0,2017.0,5.0,1197.0,51067.0,81.8,5.55
15.5,2015.0,5.0,998.0,59069.0,67.0,2.96
18.6,2015.0,5.0,1198.0,30000.0,74.0,3.2
20.65,2022.0,5.0,998.0,20900.0,118.3,10.35
18.05,2022.0,5.0,1497.0,20000.0,108.4,14.0
22.56,2013.0,5.0,1968.0,60091.0,174.3,18.5
20.51,2017.0,5.0,1582.0,46000.0,126.2,12.25
22.41,2009.0,5.0,995.0,60000.0,62.0,1.5
11.36,2016.0,5.0,1461.0,50000.0,108.4,6.0
17.8,2017.0,5.0,1197.0,68442.0,81.8,4.85
21.79,2019.0,5.0,1199.0,51848.0,83.8,5.18
13.32,2014.0,5.0,1197.0,9436.0,82.0,3.23
16.5,2009.0,5.0,1298.0,110000.0,88.2,2.25
17.57,2020.0,5.0,1197.0,76419.0,88.5,6.03
21.4,2008.0,5.0,796.0,40000.0,46.3,1.25
20.14,2017.0,5.0,1197.0,65117.0,81.8,3.65
18.5,2014.0,5.0,998.0,32940.0,65.7,2.62
20.65,2010.0,5.0,796.0,110000.0,46.3,1.5
17.14,2018.0,5.0,1197.0,4500.0,81.8,5.95
15.04,2020.0,5.0,999.0,46632.0,67.0,4.99
17.68,2021.0,5.0,998.0,25034.0,65.7,4.94
22.35,2016.0,5.0,1248.0,60511.0,88.5,7.25
19.0,2012.0,5.0,1197.0,66416.0,78.9,2.52
27.28,2013.0,7.0,1373.0,80000.0,93.7,6.0
13.7,2019.0,5.0,1197.0,69000.0,81.8,7.2
11.67,2010.0,5.0,998.0,36007.0,67.1,2.32
17.8,2020.0,7.0,1196.0,50000.0,72.4,3.7
19.1,2020.0,7.0,2179.0,55252.0,152.8,16.5
22.41,2011.0,5.0,2179.0,34100.0,187.7,18.0
18.15,2023.0,5.0,998.0,10000.0,65.7,5.9
19.12,2010.0,5.0,2993.0,77487.0,258.0,14.0
19.0,2018.0,5.0,1582.0,90000.0,126.2,9.0
22.74,2004.0,5.0,1405.0,148914.0,103.88974615994809,1.94
21.4,2018.0,5.0,1498.0,84002.0,98.9,7.19
21.4,2015.0,5.0,1497.0,51388.0,117.3,6.22
18.6,2013.0,5.0,1198.0,84000.0,86.8,3.15
16.1,2022.0,5.0,999.0,9857.0,67.0,5.0
20.0,2020.0,5.0,1956.0,44095.0,167.6,16.42
21.4,2021.0,5.0,1353.0,5825.0,138.1,15.83
21.56,2017.0,5.0,1248.0,110000.0,88.5,6.0
20.52,2016.0,5.0,1496.0,50000.0,120.6,6.5
23.95,2020.0,6.0,1462.0,60920.0,103.2,11.34
24.04,2017.0,5.0,1591.0,60000.0,121.3,7.5
12.8,2017.0,5.0,1197.0,34283.0,81.8,5.77
18.76,2019.0,5.0,1199.0,59351.0,84.0,4.12
24.52,2012.0,5.0,998.0,100000.0,58.2,3.0
20.0,2019.0,5.0,998.0,53125.0,65.7,4.27
22.0,2015.0,5.0,1248.0,67933.0,74.0,4.76
17.52,2017.0,5.0,1199.0,40752.0,88.7,7.9
18.3,2022.0,4.0,2184.0,18000.0,130.0,17.25
14.47,2020.0,5.0,1197.0,30000.0,81.8,7.85
21.1,2021.0,5.0,1956.0,18000.0,167.6,18.5
22.95,2017.0,5.0,1497.0,66967.0,117.3,8.35
21.21,2019.0,5.0,1199.0,19100.0,88.7,7.5
22.41,2021.0,5.0,1197.0,22165.0,81.8,5.58
13.0,2019.0,5.0,1197.0,45000.0,81.8,8.25
18.5,2019.0,5.0,1368.0,63000.0,160.0,19.75
16.95,2018.0,5.0,1197.0,14000.0,81.8,6.75
25.5,2022.0,7.0,2198.0,20000.0,182.3,28.5
24.2,2014.0,5.0,1197.0,60000.0,82.8,4.25
18.0,2014.0,5.0,1198.0,70498.0,86.7,3.85
13.7,2017.0,5.0,1197.0,59009.0,83.1,5.78
24.0,2010.0,7.0,2179.0,55000.0,120.0,5.8
21.79,2014.0,5.0,1197.0,45000.0,82.0,4.45
17.5,2015.0,5.0,998.0,65017.0,67.0,4.75
16.25,2020.0,7.0,2179.0,52000.0,136.7,13.7
18.9,2017.0,5.0,1199.0,55242.0,88.5,5.75
18.0,2019.0,5.0,1199.0,12064.0,88.7,8.18
21.56,2021.0,5.0,1199.0,25220.0,84.8,5.64
21.0,2019.0,5.0,1086.0,18070.0,68.0,5.1
23.4,2010.0,5.0,1248.0,90000.0,75.0,1.5
20.51,2019.0,5.0,1197.0,10000.0,81.8,6.8
14.16,2010.0,5.0,796.0,52545.0,46.3,2.0
18.97,2019.0,5.0,1197.0,38942.0,81.8,6.28
15.8,2009.0,5.0,1248.0,110000.0,73.97,2.25
20.54,2021.0,5.0,998.0,25000.0,118.3,10.25
14.84,2022.0,5.0,1956.0,10000.0,167.6,21.0
22.38,2015.0,5.0,1461.0,83248.0,83.8,6.54
18.0,2018.0,5.0,1368.0,32092.0,98.6,7.76
22.38,2018.0,5.0,1199.0,69000.0,88.7,5.25
21.04,2019.0,5.0,999.0,25829.0,75.0,8.75
