mileage,ano,seats,engine_capacity,kms_driven,max_power,body_type_id,modelo_id,marca_id,city_id,insurance_id,owner_type_id,fuel_type_id
17.4,2020.0,5.0,1497.0,70000.0,117.6,8,557,10,7,3,1,4
17.1,2019.0,5.0,1956.0,36500.0,170.0,7,622,14,5,3,1,1
15.97,2018.0,5.0,2993.0,90000.0,258.0,7,2589,1,6,3,1,1
0.0,2022.0,4.0,2184.0,30000.0,130.0,7,2244,19,5,3,1,1
22.0,2020.0,5.0,1197.0,9429.0,81.8,3,2166,20,2,0,1,4
23.84,2018.0,5.0,1199.0,20000.0,83.8,3,2261,28,11,0,1,4
19.67,2015.0,5.0,1582.0,55412.0,126.2,7,687,11,2,2,1,1
17.1,2018.0,5.0,1956.0,63000.0,170.0,7,638,14,1,4,1,1
19.1,2016.0,5.0,1197.0,54507.0,82.0,8,2736,11,11,0,3,4
16.8,2013.0,5.0,1497.0,65683.0,116.4,8,553,10,11,3,3,4
18.06,2015.0,7.0,2523.0,70000.0,63.0,7,2234,19,5,3,3,1
27.39,2016.0,5.0,1248.0,109470.0,74.0,3,329,20,12,0,3,1
14.8,2014.0,10.0,2499.0,120000.0,80.0,4,2214,3,11,3,1,1
21.4,2016.0,5.0,1197.0,45000.0,83.1,3,323,20,11,3,3,4
24.97,2022.0,5.0,998.0,10000.0,65.7,3,488,20,2,3,1,4
19.81,2010.0,5.0,1086.0,69644.0,68.0,3,2814,11,12,2,1,4
17.0,2018.0,5.0,1198.0,40000.0,108.5,7,1532,28,7,3,3,4
15.0,2008.0,5.0,1586.0,100000.0,104.68,8,1888,20,5,3,4,4
22.05,2018.0,5.0,796.0,41226.0,47.3,3,138,20,3,3,3,4
14.75,2019.0,7.0,2967.0,25000.0,245.0,7,1730,0,5,3,1,1
17.33,2021.0,5.0,1199.0,8000.0,118.3,7,1555,28,5,0,1,4
25.4,2015.0,4.0,624.0,50000.0,37.5,3,1492,28,2,3,4,4
20.38,2016.0,5.0,1968.0,71000.0,143.0,8,69,0,1,3,1,1
23.64,2020.0,5.0,1497.0,57654.0,88.7,3,188,28,2,3,1,1
21.4,2016.0,5.0,1197.0,51002.0,83.1,3,323,20,11,0,3,4
19.6,2018.0,5.0,2400.0,66452.0,190.0,8,1855,31,9,0,1,1
21.21,2020.0,5.0,1197.0,52492.0,81.8,8,2122,20,5,4,3,4
20.0,2020.0,7.0,999.0,50000.0,71.0,4,2314,26,5,3,1,4
16.1,2009.0,5.0,1298.0,72884.0,88.2,3,2081,20,12,2,3,4
21.4,2019.0,5.0,1197.0,74000.0,83.1,3,323,20,5,0,1,4
19.33,2021.0,5.0,1199.0,9934.0,86.8,3,181,28,12,3,1,4
18.41,2021.0,5.0,999.0,10000.0,113.9,7,2210,30,7,3,1,4
14.5,2013.0,5.0,1797.0,76000.0,147.5,8,861,11,5,3,1,4
16.55,2016.0,5.0,2993.0,50000.0,258.0,7,2584,1,4,0,3,1
19.4,2013.0,5.0,1198.0,100000.0,86.8,3,395,10,12,3,3,4
17.97,2014.0,5.0,1498.0,61236.0,99.6,8,2057,23,4,0,1,4
18.9,2015.0,5.0,1197.0,90000.0,82.0,3,1086,11,9,3,1,4
26.59,2016.0,5.0,1248.0,80000.0,74.0,8,2119,20,1,3,3,1
14.28,2018.0,5.0,1798.0,116000.0,138.0,8,662,29,5,0,3,4
17.0,2009.0,5.0,1497.0,100000.0,116.39,8,541,10,8,3,4,4
17.1,2021.0,5.0,1496.0,23589.0,105.9,8,2759,29,6,4,1,4
19.1,2014.0,5.0,1197.0,38837.0,82.0,8,2732,11,5,0,1,4
30.48,2021.0,5.0,1086.0,54826.0,59.1,3,1921,11,5,4,1,0
20.36,2010.0,5.0,1197.0,57000.0,78.9,3,2826,11,9,3,3,4
18.0,2016.0,5.0,1497.0,82998.0,117.3,8,578,10,2,0,1,4
18.0,2014.0,5.0,1497.0,28419.0,117.3,8,579,10,11,0,3,4
19.81,2010.0,5.0,1086.0,35525.0,68.0,3,2814,11,12,0,1,4
12.28,2017.0,4.0,2995.0,43774.0,328.5,8,1854,0,11,3,3,4
19.1,2014.0,5.0,1197.0,77000.0,85.8,8,2121,20,6,0,1,4
22.38,2017.0,5.0,1197.0,42955.0,88.5,3,2165,20,10,3,1,4
19.01,2020.0,6.0,1462.0,81315.0,103.2,4,2635,20,6,4,3,4
21.4,2018.0,5.0,1197.0,70000.0,83.1,3,325,20,7,3,3,4
18.9,2016.0,5.0,1197.0,51520.0,82.0,3,1062,11,10,0,3,4
21.21,2018.0,5.0,1197.0,67778.0,81.8,8,2100,20,10,3,1,4
18.49,2016.0,7.0,1493.0,38900.0,100.0,7,2204,19,12,0,3,1
16.36,2014.0,5.0,2179.0,45000.0,187.7,8,2623,13,11,3,3,1
19.81,2011.0,5.0,1086.0,49342.0,68.0,3,2816,11,9,3,3,4
14.2,2021.0,6.0,1999.0,18000.0,156.9,7,121,11,12,0,1,4
21.7,2021.0,5.0,998.0,33960.0,65.7,3,1849,20,3,3,1,4
23.1,2016.0,5.0,998.0,30200.0,67.0,3,479,20,12,0,3,4
21.9,2012.0,5.0,1396.0,100000.0,88.7,3,2890,11,4,3,4,1
28.4,2018.0,5.0,1248.0,120000.0,74.0,3,2157,20,4,3,1,1
17.5,2017.0,5.0,1199.0,27800.0,88.7,7,2500,10,11,0,1,4
15.29,2015.0,5.0,1591.0,56000.0,121.3,7,704,11,11,3,3,4
19.01,2014.0,5.0,1461.0,112186.0,108.4,7,743,26,6,3,1,1
18.9,2019.0,5.0,1197.0,56846.0,81.8,3,1052,11,1,0,1,4
16.36,2016.0,5.0,2179.0,79400.0,187.7,8,2623,13,11,0,3,1
21.01,2021.0,5.0,1197.0,13550.0,81.8,3,344,20,1,3,1,4
14.2,2004.0,5.0,1389.0,120000.0,86.8,8,1,24,2,3,2,4
13.68,2016.0,8.0,2393.0,80000.0,147.8,4,1254,29,9,3,1,1
15.96,2015.0,9.0,2523.0,40000.0,63.0,7,369,19,5,3,3,1
21.1,2012.0,5.0,814.0,51545.0,55.2,3,776,11,7,0,1,4
33.0,2019.0,5.0,796.0,63515.0,47.3,3,141,20,8,3,1,0
25.17,2016.0,5.0,799.0,60000.0,53.3,3,1352,26,7,3,4,4
18.9,2015.0,5.0,1197.0,14263.0,82.0,3,1086,11,9,0,3,4
21.4,2021.0,5.0,1197.0,8500.0,83.1,3,320,20,2,0,1,4
20.36,2011.0,5.0,1197.0,67985.0,78.9,3,2824,11,5,0,1,4
16.7,2018.0,5.0,1395.0,65000.0,148.0,8,1589,27,5,0,1,4
19.5,2020.0,5.0,1199.0,34329.0,88.7,8,246,10,4,4,1,4
24.52,2016.0,7.0,1248.0,110000.0,88.5,4,889,20,5,3,1,1
24.3,2018.0,5.0,1248.0,39538.0,88.5,7,2484,20,11,3,3,1
16.2,2016.0,5.0,1199.0,80912.0,74.0,3,1644,30,7,3,3,4
20.36,2016.0,5.0,1197.0,92183.0,78.9,3,2818,11,4,0,1,4
18.9,2013.0,5.0,1197.0,88700.0,82.0,3,1086,11,2,2,3,4
20.08,2021.0,5.0,999.0,97346.0,113.9,7,2211,30,2,0,1,4
19.0,2010.0,5.0,998.0,74000.0,66.1,3,67,20,12,3,1,4
24.3,2017.0,5.0,1248.0,67646.0,88.5,7,2475,20,10,3,1,1
22.61,2021.0,5.0,1197.0,20000.0,88.5,8,2125,20,5,3,1,4
15.7,2014.0,5.0,1172.0,90000.0,67.0,3,1685,7,4,3,2,4
35.6,2018.0,5.0,998.0,79923.0,55.9,3,458,20,5,0,1,0
18.6,2020.0,5.0,1498.0,37294.0,119.3,8,563,10,4,0,3,4
20.89,2018.0,5.0,1197.0,103763.0,81.8,3,1150,20,7,3,1,4
21.1,2018.0,5.0,814.0,66198.0,55.2,3,776,11,10,3,1,4
17.3,2019.0,7.0,1497.0,33000.0,121.0,4,1450,19,9,3,1,1
17.4,2019.0,5.0,1497.0,42445.0,117.6,8,595,10,2,4,3,4
25.4,2013.0,4.0,624.0,20000.0,37.4,3,1491,28,6,3,1,4
24.4,2016.0,5.0,1120.0,120000.0,71.0,8,2722,11,7,3,4,1
20.51,2015.0,5.0,998.0,64154.0,67.0,3,2542,20,10,3,1,4
18.0,2015.0,5.0,1198.0,47000.0,86.7,8,225,10,5,0,1,4
20.27,2022.0,6.0,1462.0,9800.0,101.6,4,2642,20,11,3,1,4
22.05,2018.0,5.0,796.0,12496.0,47.3,3,138,20,1,3,3,4
17.92,2008.0,5.0,1086.0,50000.0,62.1,3,1927,11,2,3,4,4
18.9,2016.0,5.0,1197.0,69731.0,82.0,3,1061,11,4,0,1,4
21.4,2019.0,5.0,1197.0,29679.0,83.1,3,319,20,10,3,1,4
16.8,2011.0,5.0,1497.0,95343.0,116.3,8,557,10,2,2,4,4
24.3,2016.0,5.0,1248.0,120000.0,88.5,7,2485,20,6,3,3,1
14.6,2022.0,5.0,1956.0,22973.0,167.6,7,1111,28,4,4,1,1
16.5,2021.0,5.0,1199.0,30300.0,88.5,7,2496,10,7,3,1,4
18.9,2020.0,5.0,998.0,34011.0,67.1,3,2534,20,12,0,1,4
28.4,2018.0,5.0,1248.0,70000.0,74.0,8,2118,20,12,3,1,1
22.15,2016.0,5.0,1498.0,70000.0,108.6,8,2353,30,4,0,1,1
17.03,2021.0,5.0,1462.0,60000.0,103.2,7,2336,29,6,3,1,4
20.85,2017.0,5.0,1197.0,46892.0,83.1,8,2121,20,11,3,1,4
20.5,2020.0,5.0,1197.0,50000.0,81.8,8,295,11,5,3,1,4
23.59,2017.0,5.0,1364.0,100000.0,67.0,8,913,29,1,3,1,1
18.41,2022.0,5.0,999.0,10000.0,113.9,7,2208,30,7,3,1,4
13.0,2017.0,5.0,1591.0,62800.0,121.3,7,705,11,11,3,1,4
19.0,2010.0,5.0,998.0,55405.0,67.1,3,2782,20,4,0,1,4
18.6,2018.0,5.0,1197.0,40000.0,81.8,3,2830,11,5,3,1,4
18.6,2018.0,5.0,1197.0,65015.0,81.8,3,2832,11,2,3,1,4
20.37,2018.0,5.0,1995.0,45000.0,187.7,8,31,1,2,0,3,1
17.5,2017.0,5.0,1199.0,39000.0,88.7,7,2500,10,12,3,1,4
22.38,2014.0,5.0,1197.0,49570.0,88.5,3,2165,20,2,0,1,4
22.41,2012.0,5.0,1197.0,65471.0,88.5,8,2107,20,12,0,3,4
17.0,2018.0,5.0,1591.0,41576.0,121.3,8,2466,11,2,0,1,4
19.0,2016.0,5.0,1199.0,29478.0,88.7,3,1277,10,1,0,1,4
17.03,2022.0,5.0,1462.0,10000.0,103.2,7,2334,29,1,3,1,4
22.74,2013.0,5.0,796.0,21090.0,47.3,3,138,20,5,3,3,4
18.6,2018.0,5.0,1197.0,33040.0,81.8,3,2904,11,2,0,3,4
25.8,2013.0,5.0,1498.0,79000.0,98.6,8,220,10,12,3,1,1
18.5,2013.0,5.0,1197.0,68551.0,82.8,3,2910,11,8,0,1,4
16.0,2011.0,5.0,1198.0,77000.0,90.0,3,1288,10,12,3,1,4
0.0,2021.0,5.0,1493.0,20000.0,113.4,7,720,11,7,3,1,1
0.0,2021.0,5.0,1984.0,40000.0,187.7,7,1694,0,6,3,1,4
18.5,2011.0,5.0,1197.0,48072.0,78.91,3,2835,11,9,3,3,4
19.2,2019.0,5.0,1395.0,26300.0,150.0,8,74,0,6,0,1,4
19.0,2019.0,5.0,1199.0,26129.0,88.7,8,229,10,11,0,1,4
18.88,2018.0,5.0,999.0,30000.0,123.2,7,787,9,2,3,3,4
17.1,2015.0,5.0,1591.0,73000.0,121.3,8,2424,11,12,0,1,4
14.62,2018.0,5.0,1999.0,36500.0,149.9,8,854,11,11,0,3,4
17.03,2021.0,5.0,1462.0,80000.0,103.2,7,2474,20,7,3,1,4
22.32,2012.0,5.0,1582.0,120000.0,126.3,8,2422,11,8,3,2,1
25.24,2015.0,5.0,998.0,65528.0,65.7,3,451,20,7,3,3,4
23.22,2018.0,5.0,1497.0,70896.0,113.4,7,1566,28,11,0,3,1
24.52,2017.0,7.0,1248.0,50000.0,88.5,4,889,20,9,3,1,1
15.26,2007.0,5.0,1150.0,40393.0,74.9,3,306,3,2,3,1,4
0.0,2021.0,5.0,0.0,16000.0,127.0,7,1547,28,11,0,1,2
17.0,2019.0,5.0,1197.0,40291.0,110.0,7,2665,19,3,3,3,4
13.0,2015.0,5.0,1591.0,70000.0,121.3,7,705,11,5,3,3,4
16.1,2009.0,5.0,1298.0,60000.0,88.2,3,2182,20,12,3,4,4
14.28,2014.0,5.0,1798.0,72159.0,138.0,8,669,29,1,0,1,4
12.55,2014.0,7.0,2982.0,66000.0,168.5,7,998,29,2,0,1,1
18.15,2018.0,5.0,1198.0,42000.0,82.0,3,1310,19,9,3,1,4
12.07,2014.0,7.0,2967.0,55000.0,241.4,7,1724,0,11,0,3,1
16.14,2022.0,7.0,1956.0,30000.0,167.6,7,1513,28,4,3,1,1
17.0,2014.0,5.0,1497.0,200300.0,116.39,8,545,10,4,0,3,4
25.24,2017.0,5.0,998.0,19911.0,65.7,3,451,20,12,4,1,4
19.16,2020.0,5.0,2487.0,21000.0,214.5,8,416,29,4,0,1,4
27.03,2018.0,5.0,1969.0,50000.0,190.0,8,1857,31,7,3,1,1
16.0,2017.0,7.0,1997.0,55000.0,140.0,7,2677,19,9,3,1,1
19.28,2021.0,5.0,1199.0,42325.0,84.8,8,2298,28,9,3,1,4
20.51,2017.0,5.0,998.0,55676.0,67.0,3,2542,20,4,3,3,4
14.1,2022.0,5.0,1368.0,10000.0,160.7,7,643,14,9,3,1,4
26.6,2015.0,5.0,998.0,88799.0,58.1,3,2521,20,12,0,1,0
20.27,2022.0,6.0,1462.0,9000.0,101.6,4,2637,20,9,3,1,4
18.9,2007.0,5.0,1061.0,80000.0,67.0,3,2526,20,12,3,0,4
25.2,2015.0,5.0,1248.0,97118.0,74.0,3,2158,20,6,2,1,1
12.78,2022.0,7.0,1984.0,34000.0,187.7,7,1376,27,4,0,1,4
17.92,2009.0,5.0,1086.0,80000.0,62.1,3,1927,11,9,3,1,4
17.68,2015.0,5.0,1968.0,72333.0,174.3,8,96,0,5,0,1,1
23.59,2015.0,5.0,1364.0,61959.0,67.0,8,936,29,10,3,3,1
16.0,2016.0,7.0,2179.0,75848.0,140.0,7,2679,19,4,3,3,1
17.4,2022.0,5.0,1497.0,9461.0,117.6,8,554,10,12,0,1,4
21.4,2018.0,5.0,1197.0,67071.0,83.1,3,325,20,12,4,1,4
24.39,2017.0,5.0,998.0,93133.0,65.7,3,161,20,7,3,4,4
24.4,2016.0,5.0,1120.0,120000.0,71.0,8,2725,11,7,3,4,1
18.15,2017.0,6.0,1198.0,40000.0,82.0,7,1322,19,4,3,3,4
18.6,2022.0,5.0,1498.0,10000.0,119.3,8,557,10,5,3,1,4
19.01,2015.0,5.0,1461.0,64000.0,108.5,7,2227,23,2,0,3,1
20.45,2014.0,5.0,1461.0,98133.0,83.8,7,2225,23,6,2,3,1
10.91,2017.0,7.0,3198.0,60000.0,197.0,7,868,9,5,0,1,1
18.9,2020.0,5.0,1197.0,16996.0,81.8,3,1054,11,10,3,1,4
17.05,2021.0,5.0,1199.0,54783.0,118.3,7,1558,28,7,4,1,4
18.27,2021.0,5.0,998.0,44700.0,118.3,7,2402,11,7,3,1,4
23.08,2011.0,5.0,1461.0,57000.0,63.1,3,1464,23,1,0,1,1
22.54,2015.0,5.0,1396.0,79025.0,88.7,3,2863,11,1,3,1,1
23.7,2020.0,5.0,1493.0,30000.0,98.6,7,2385,11,7,3,1,1
8.0,2022.0,7.0,2694.0,3500.0,163.6,4,1268,29,4,0,1,4
16.36,2011.0,5.0,1495.0,50000.0,93.7,8,113,11,9,3,1,4
21.0,2022.0,5.0,1197.0,15000.0,81.8,3,2867,11,12,0,1,4
21.4,2017.0,5.0,1197.0,35777.0,83.1,3,323,20,7,4,1,4
19.12,2016.0,5.0,1373.0,84195.0,91.1,8,504,20,5,3,1,4
21.01,2020.0,5.0,1197.0,20000.0,81.8,3,344,20,7,3,1,4
20.7,2019.0,5.0,1197.0,32618.0,81.8,3,1077,11,2,0,1,4
16.47,2013.0,5.0,1198.0,63237.0,74.0,3,1643,30,5,3,4,4
19.5,2019.0,5.0,1199.0,95072.0,88.7,8,232,10,4,0,1,4
17.57,2022.0,5.0,1199.0,10000.0,118.3,7,1570,28,11,3,1,4
20.89,2021.0,5.0,1197.0,30898.0,81.8,3,1157,20,2,3,1,4
17.0,2010.0,5.0,1497.0,100759.0,116.39,8,545,10,6,3,1,4
16.46,2015.0,5.0,2993.0,62000.0,258.0,8,49,1,12,0,1,1
19.81,2013.0,5.0,1086.0,100000.0,68.0,3,2814,11,6,3,3,4
18.0,2014.0,5.0,1198.0,54075.0,86.7,8,250,10,2,0,1,4
21.94,2019.0,5.0,1196.0,50000.0,63.0,5,848,20,1,3,1,0
10.9,2009.0,5.0,2497.0,70000.0,215.0,8,20,1,6,3,3,4
16.78,2015.0,5.0,1496.0,100955.0,88.7,8,921,29,5,0,3,4
19.0,2010.0,5.0,998.0,91000.0,66.1,3,67,20,11,3,1,4
21.0,2021.0,5.0,1197.0,31000.0,81.8,3,2909,11,5,0,1,4
19.12,2017.0,5.0,1373.0,42071.0,91.1,8,496,20,5,3,3,4
19.5,2017.0,5.0,1968.0,124198.0,141.0,8,1596,27,12,3,1,1
13.5,2019.0,5.0,1999.0,11000.0,177.0,8,2613,13,2,0,3,1
15.04,2011.0,5.0,1598.0,120000.0,103.6,8,2367,30,5,3,3,4
24.04,2017.0,5.0,999.0,30000.0,67.0,3,1344,26,1,3,3,4
23.1,2016.0,5.0,998.0,66596.0,67.0,3,456,20,2,0,1,4
20.25,2021.0,5.0,998.0,20000.0,118.4,3,2901,11,12,3,1,4
24.39,2019.0,5.0,998.0,41173.0,65.7,3,161,20,8,3,1,4
19.02,2018.0,7.0,1198.0,27977.0,67.0,4,1017,6,1,4,1,4
21.8,2013.0,5.0,1461.0,150000.0,78.0,8,982,26,0,3,3,1
21.5,2017.0,5.0,1497.0,75000.0,108.5,7,1539,28,4,0,1,1
21.1,2015.0,5.0,814.0,75120.0,55.2,3,776,11,4,0,1,4
22.7,2012.0,5.0,1582.0,80000.0,126.2,8,857,11,1,3,3,1
17.8,2016.0,5.0,1497.0,71000.0,117.3,8,583,10,5,0,1,4
16.25,2018.0,7.0,1968.0,118008.0,148.0,7,1375,27,4,0,1,1
0.0,2020.0,5.0,1999.0,5000.0,177.0,8,2617,13,5,0,1,1
16.25,2018.0,7.0,1968.0,23000.0,148.0,7,1375,27,11,0,1,1
12.1,2022.0,5.0,1998.0,3107.0,268.0,7,2562,14,5,0,1,4
21.4,2017.0,5.0,1197.0,38138.0,83.1,3,321,20,2,3,3,4
25.4,2015.0,4.0,624.0,70000.0,37.5,3,1493,28,12,3,3,4
24.3,2018.0,5.0,1248.0,52743.0,88.5,7,2475,20,4,0,1,1
15.1,2018.0,7.0,2179.0,158379.0,152.8,7,2704,19,4,3,1,1
24.3,2016.0,5.0,1248.0,14675.0,88.5,7,2473,20,2,0,1,1
21.21,2017.0,5.0,1197.0,91384.0,81.8,8,2096,20,11,0,3,4
17.5,2020.0,5.0,1199.0,50000.0,88.7,7,2500,10,5,3,3,4
15.73,2014.0,5.0,1968.0,90000.0,174.3,7,1705,0,4,0,1,1
22.54,2015.0,5.0,1582.0,63000.0,126.2,8,851,11,1,0,1,1
21.79,2020.0,5.0,998.0,22305.0,67.0,3,2534,20,4,0,1,4
25.6,2018.0,5.0,1498.0,49000.0,97.9,8,589,10,9,3,1,1
19.81,2010.0,5.0,1086.0,40004.0,68.0,3,2821,11,3,2,3,4
15.0,2012.0,5.0,1598.0,62000.0,103.5,8,1768,27,12,3,3,4
17.4,2019.0,5.0,1497.0,80000.0,117.6,8,595,10,8,3,1,4
24.39,2010.0,5.0,998.0,45963.0,65.7,3,161,20,5,0,1,4
21.21,2017.0,5.0,1197.0,51067.0,81.8,8,2122,20,5,0,1,4
23.95,2015.0,5.0,998.0,59069.0,67.0,3,161,20,12,0,1,4
18.78,2015.0,5.0,1198.0,30000.0,74.0,3,1645,30,5,3,4,4
18.0,2022.0,5.0,998.0,20900.0,118.3,7,2404,11,4,3,1,4
22.07,2022.0,5.0,1497.0,20000.0,108.4,7,1586,28,11,3,1,1
14.16,2013.0,5.0,1968.0,60091.0,174.3,7,1709,0,8,3,1,1
17.01,2017.0,5.0,1582.0,46000.0,126.2,7,686,11,4,0,1,1
18.0,2009.0,5.0,995.0,60000.0,62.0,3,2041,3,1,3,3,4
19.64,2016.0,5.0,1461.0,50000.0,108.4,7,741,26,2,3,1,1
21.21,2017.0,5.0,1197.0,68442.0,81.8,8,2122,20,6,3,1,4
23.84,2019.0,5.0,1199.0,51848.0,83.8,3,2275,28,4,3,1,4
18.9,2014.0,5.0,1197.0,9436.0,82.0,3,1068,11,3,2,1,4
16.1,2009.0,5.0,1298.0,110000.0,88.2,3,2081,20,5,3,3,4
22.38,2020.0,5.0,1197.0,76419.0,88.5,3,2165,20,4,3,1,4
19.7,2008.0,5.0,796.0,40000.0,46.3,3,170,20,12,3,3,4
18.9,2017.0,5.0,1197.0,65117.0,81.8,3,1086,11,9,0,1,4
24.39,2014.0,5.0,998.0,32940.0,65.7,3,161,20,12,0,3,4
19.7,2010.0,5.0,796.0,110000.0,46.3,3,169,20,8,3,4,4
22.0,2018.0,5.0,1197.0,4500.0,81.8,3,2166,20,11,3,1,4
22.0,2020.0,5.0,999.0,46632.0,67.0,3,1335,26,12,3,1,4
21.7,2021.0,5.0,998.0,25034.0,65.7,3,1849,20,12,0,1,4
23.65,2016.0,5.0,1248.0,60511.0,88.5,7,1871,20,2,3,3,1
20.36,2012.0,5.0,1197.0,66416.0,78.9,3,2818,11,1,0,1,4
16.02,2013.0,7.0,1373.0,80000.0,93.7,4,895,20,5,3,3,4
21.21,2019.0,5.0,1197.0,69000.0,81.8,8,2122,20,7,3,1,4
18.9,2010.0,5.0,998.0,36007.0,67.1,3,2518,20,12,0,1,4
16.11,2020.0,7.0,1196.0,50000.0,72.4,5,844,20,1,3,1,4
15.1,2020.0,7.0,2179.0,55252.0,152.8,7,2692,19,7,3,1,1
12.7,2011.0,5.0,2179.0,34100.0,187.7,7,1826,16,8,0,3,1
24.35,2023.0,5.0,998.0,10000.0,65.7,3,2545,20,4,3,1,4
14.49,2010.0,5.0,2993.0,77487.0,258.0,8,49,1,6,2,3,1
22.0,2018.0,5.0,1582.0,90000.0,126.2,8,2444,11,0,3,1,1
23.0,2018.0,5.0,1498.0,84002.0,98.9,7,797,9,5,4,1,1
17.4,2015.0,5.0,1497.0,51388.0,117.3,8,584,10,12,3,1,4
19.4,2013.0,5.0,1198.0,84000.0,86.8,3,392,10,12,3,1,4
21.74,2022.0,5.0,999.0,9857.0,67.0,3,1338,26,3,0,1,4
17.41,2020.0,5.0,1956.0,44095.0,167.6,7,1128,18,12,4,1,1
0.0,2021.0,5.0,1353.0,5825.0,138.1,7,725,11,8,3,4,4
24.3,2017.0,5.0,1248.0,110000.0,88.5,7,2482,20,5,3,1,1
14.7,2016.0,5.0,1496.0,50000.0,120.6,7,805,9,5,0,1,4
19.01,2020.0,6.0,1462.0,60920.0,103.2,4,2640,20,2,0,1,4
13.0,2017.0,5.0,1591.0,60000.0,121.3,7,701,11,5,3,1,4
18.6,2017.0,5.0,1197.0,34283.0,81.8,3,2910,11,5,3,1,4
23.84,2019.0,5.0,1199.0,59351.0,84.0,3,2255,28,1,3,1,4
26.2,2012.0,5.0,998.0,100000.0,58.2,3,2521,20,11,3,3,0
21.7,2019.0,5.0,998.0,53125.0,65.7,3,1849,20,2,3,1,4
26.59,2015.0,5.0,1248.0,67933.0,74.0,8,2118,20,10,0,3,1
17.5,2017.0,5.0,1199.0,40752.0,88.7,7,2500,10,2,0,1,4
0.0,2022.0,4.0,2184.0,18000.0,130.0,7,2244,19,1,0,1,1
21.21,2020.0,5.0,1197.0,30000.0,81.8,3,2089,20,10,3,1,4
17.0,2021.0,5.0,1956.0,18000.0,167.6,7,1094,28,2,0,1,1
18.0,2017.0,5.0,1497.0,66967.0,117.3,8,579,10,4,3,3,4
19.5,2019.0,5.0,1199.0,19100.0,88.7,8,246,10,7,0,1,4
21.0,2021.0,5.0,1197.0,22165.0,81.8,3,2892,11,8,4,1,4
18.6,2019.0,5.0,1197.0,45000.0,81.8,3,2830,11,2,0,3,4
16.0,2019.0,5.0,1368.0,63000.0,160.0,7,610,14,7,3,1,4
22.0,2018.0,5.0,1197.0,14000.0,81.8,3,2165,20,2,0,1,4
0.0,2022.0,7.0,2198.0,20000.0,182.3,7,2717,19,5,0,1,1
18.5,2014.0,5.0,1197.0,60000.0,82.8,3,2887,11,11,0,3,4
18.0,2014.0,5.0,1198.0,70498.0,86.7,8,222,10,6,0,1,4
21.4,2017.0,5.0,1197.0,59009.0,83.1,3,319,20,5,0,3,4
12.05,2010.0,7.0,2179.0,55000.0,120.0,7,1974,19,7,3,1,1
18.9,2014.0,5.0,1197.0,45000.0,82.0,3,1068,11,2,0,1,4
0.0,2020.0,7.0,2179.0,52000.0,136.7,7,1971,19,5,3,1,1
17.1,2017.0,5.0,1199.0,55242.0,88.5,3,1290,10,1,0,1,4
19.0,2019.0,5.0,1199.0,12064.0,88.7,8,229,10,2,3,3,4
19.01,2021.0,5.0,1199.0,25220.0,84.8,3,2270,28,1,3,1,4
20.3,2019.0,5.0,1086.0,18070.0,68.0,3,1918,11,4,0,1,4
20.3,2010.0,5.0,1248.0,90000.0,75.0,3,1090,7,12,3,1,1
22.0,2019.0,5.0,1197.0,10000.0,81.8,8,2097,20,11,3,1,4
19.7,2010.0,5.0,796.0,52545.0,46.3,3,169,20,2,2,1,4
20.7,2019.0,5.0,1197.0,38942.0,81.8,3,1074,11,10,4,1,4
17.8,2009.0,5.0,1248.0,110000.0,73.97,3,2162,20,1,3,0,1
18.2,2021.0,5.0,998.0,25000.0,118.3,7,2035,15,5,0,1,4
17.1,2022.0,5.0,1956.0,10000.0,167.6,7,641,14,5,3,1,1
20.45,2015.0,5.0,1461.0,83248.0,83.8,7,749,26,2,0,1,1
19.1,2018.0,5.0,1368.0,32092.0,98.6,8,2460,11,9,0,1,4
18.7,2018.0,5.0,1199.0,69000.0,88.7,3,1275,10,5,0,1,4
18.78,2019.0,5.0,999.0,25829.0,75.0,3,1636,30,2,0,1,4
15.2,2012.0,5.0,1968.0,50000.0,140.8,8,92,0,9,0,3,1
15.8,2019.0,5.0,1591.0,32000.0,121.3,7,698,11,2,0,1,4
12.9,2018.0,7.0,2755.0,109000.0,174.5,7,984,29,5,0,1,1
18.5,2010.0,5.0,1197.0,52111.0,82.8,3,2862,11,2,3,3,4
17.0,2008.0,5.0,1497.0,80004.0,116.39,8,541,10,11,3,3,4
15.6,2012.0,5.0,1497.0,62000.0,116.3,8,555,10,5,0,3,4
19.56,2021.0,5.0,1197.0,25322.0,81.8,3,346,20,1,3,1,4
0.0,2021.0,5.0,0.0,23200.0,127.0,7,1545,28,7,3,1,2
17.1,2019.0,5.0,1496.0,50800.0,105.9,8,2759,29,7,3,3,4
20.51,2014.0,7.0,1462.0,22243.0,101.6,4,895,20,6,0,1,4
20.7,2019.0,5.0,1197.0,39162.0,81.8,3,1073,11,3,0,1,4
11.24,2022.0,5.0,2998.0,10000.0,335.2,7,2594,1,9,3,1,4
11.5,2010.0,7.0,2982.0,105000.0,168.66,7,991,29,2,0,3,1
15.3,2007.0,5.0,1341.0,120000.0,60.17,3,1033,11,1,3,3,4
17.8,2016.0,5.0,1497.0,53000.0,117.3,8,583,10,5,0,1,4
26.0,2014.0,5.0,1498.0,90000.0,98.6,8,566,10,6,3,3,1
15.63,2015.0,5.0,1499.0,66000.0,110.4,7,820,9,11,0,3,4
