full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh,ano,marca,modelo,fuel_type_id,owner_type_id,insurance_id,city_id,marca_id,modelo_id,body_type_id,transmission_type_id
2012 Hyundai i10 Magna,Sept 2012,1197.0,Third Party,Manual,72000.0,Second Owner,Petrol,78.9,5.0,20.36,Hatchback,Ahmedabad,2.5,2012.0,Hyundai,i10 Magna,4,3,3,1,11,2818,3,1
2014 Hyundai Xcent 1.1 CRDi SX Option,Aug 2014,1120.0,Comprehensive,Manual,46488.0,First Owner,Diesel,71.0,5.0,24.4,Sedan,Mumbai,4.95,2014.0,Hyundai,Xcent 1.1 CRDi SX Option,1,1,0,11,11,2725,8,1
2019 Maruti Swift Dzire VXI 1.2,Apr 2019,1197.0,Zero Dep,Manual,30444.0,First Owner,Petrol,81.8,5.0,21.21,Sedan,Gurgaon,6.12,2019.0,Maruti,Swift Dzire VXI 1.2,4,1,4,6,20,2122,8,1
2017 Maruti Swift VXI,May 2017,1197.0,Third Party,Manual,35029.0,First Owner,Petrol,88.5,5.0,22.38,Hatchback,Mumbai,4.51,2017.0,Maruti,Swift VXI,4,1,3,11,20,2165,3,1
2014 Maruti Wagon R VXI BS IV,Jan 2015,998.0,Zero Dep,Manual,94458.0,Second Owner,Petrol,67.0,5.0,20.51,Hatchback,Ahmedabad,2.99,2014.0,Maruti,Wagon R VXI BS IV,4,3,4,1,20,2542,3,1
2018 Maruti Baleno 1.2 Zeta,2018,1197.0,Third Party,Manual,30000.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Mumbai,6.25,2018.0,Maruti,Baleno 1.2 Zeta,4,1,3,11,20,325,3,1
2019 Hyundai Creta 1.6 SX Automatic,Oct 2019,1591.0,Third Party,Automatic,54683.0,First Owner,Petrol,121.3,5.0,14.8,SUV,Delhi,11.63,2019.0,Hyundai,Creta 1.6 SX Automatic,4,1,3,5,11,694,7,0
2018 Maruti Baleno 1.2 Delta,Aug 2018,1197.0,Comprehensive,Manual,30000.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Chennai,6.5,2018.0,Maruti,Baleno 1.2 Delta,4,1,0,4,20,323,3,1
2010 Maruti Swift VXI with ABS,2010,1197.0,Third Party,Manual,120000.0,First Owner,Petrol,85.0,5.0,16.6,Hatchback,Agra,2.15,2010.0,Maruti,Swift VXI with ABS,4,1,3,0,20,2175,3,1
2013 Renault Duster 85PS Diesel RxE,Mar 2014,1461.0,Not Available,Manual,172295.0,First Owner,Diesel,83.8,5.0,20.45,SUV,Jaipur,3.4,2013.0,Renault,Duster 85PS Diesel RxE,1,1,2,8,26,748,7,1
2022 MG Astor Smart BSVI,Mar 2022,1498.0,Comprehensive,Manual,1800.0,First Owner,Petrol,108.4,5.0,15.43,SUV,Hyderabad,14.84,2022.0,MG,Astor Smart BSVI,4,1,0,7,18,288,7,1
2017 Hyundai EON Era Plus,Apr 2017,814.0,Zero Dep,Manual,74366.0,Second Owner,Petrol,55.2,5.0,21.1,Hatchback,Gurgaon,3.05,2017.0,Hyundai,EON Era Plus,4,3,4,6,11,776,3,1
2017 Renault KWID 1.0 RXT,Dec 2017,999.0,Third Party,Manual,65192.0,First Owner,Petrol,67.0,5.0,23.01,Hatchback,Hyderabad,3.05,2017.0,Renault,KWID 1.0 RXT,4,1,3,7,26,1331,3,1
2012 Hyundai i20 Sportz 1.2,Jun 2012,1197.0,Third Party,Manual,34413.0,First Owner,Petrol,82.8,5.0,18.5,Hatchback,Delhi,3.1,2012.0,Hyundai,i20 Sportz 1.2,4,1,3,5,11,2910,3,1
2011 Maruti Alto K10 LXI,Sept 2011,998.0,Third Party,Manual,73000.0,First Owner,Petrol,67.0,5.0,23.95,Hatchback,Pune,1.95,2011.0,Maruti,Alto K10 LXI,4,1,3,12,20,156,3,1
2018 Maruti Swift VDI,Apr 2018,1248.0,Third Party,Manual,112667.0,Second Owner,Diesel,74.0,5.0,28.4,Hatchback,Hyderabad,5.74,2018.0,Maruti,Swift VDI,1,3,3,7,20,2157,3,1
2022 Maruti Ciaz Alpha AT BSVI,2022,1462.0,Third Party,Automatic,30000.0,First Owner,Petrol,103.2,5.0,20.04,Sedan,Hyderabad,13.0,2022.0,Maruti,Ciaz Alpha AT BSVI,4,1,3,7,20,508,8,0
2018 Hyundai Verna CRDi 1.6 AT SX Plus,Jul 2018,1582.0,Comprehensive,Automatic,73000.0,First Owner,Diesel,126.2,5.0,22.0,Sedan,Ahmedabad,10.5,2018.0,Hyundai,Verna CRDi 1.6 AT SX Plus,1,1,0,1,11,2441,8,0
2012 Maruti Swift Dzire 1.2 ZXi BSIV,May 2012,1197.0,Third Party,Manual,42175.0,Second Owner,Petrol,85.8,5.0,17.5,Sedan,Mumbai,3.21,2012.0,Maruti,Swift Dzire 1.2 ZXi BSIV,4,3,3,11,20,2094,8,1
2014 Honda City i DTEC VX,Nov 2014,1498.0,Not Available,Manual,117189.0,First Owner,Diesel,98.6,5.0,25.1,Sedan,Hyderabad,5.0,2014.0,Honda,City i DTEC VX,1,1,2,7,10,570,8,1
2022 Renault KWID Climber 1.0 MT Opt,Jun 2022,999.0,Third Party,Manual,7641.0,Second Owner,Petrol,67.0,5.0,21.74,Hatchback,Ahmedabad,4.86,2022.0,Renault,KWID Climber 1.0 MT Opt,4,3,3,1,26,1347,3,1
2019 Maruti Ciaz Alpha,Jul 2019,1462.0,Third Party,Manual,82000.0,First Owner,Petrol,103.2,5.0,20.65,Sedan,Delhi,7.65,2019.0,Maruti,Ciaz Alpha,4,1,3,5,20,505,8,1
2013 Maruti Ertiga VDI,Sept 2013,1248.0,Comprehensive,Manual,70631.0,First Owner,Diesel,88.7,7.0,20.77,MUV,Hyderabad,5.7,2013.0,Maruti,Ertiga VDI,1,1,0,7,20,894,4,1
2015 Hyundai i20 Active 1.4 SX,2015,1396.0,Third Party,Manual,80000.0,Third Owner,Diesel,88.7,5.0,21.19,Hatchback,Agra,4.0,2015.0,Hyundai,i20 Active 1.4 SX,1,4,3,0,11,2857,3,1
2016 Toyota Corolla Altis 1.8 G CVT,Apr 2016,1798.0,Comprehensive,Automatic,36000.0,First Owner,Petrol,138.0,5.0,14.28,Sedan,Kolkata,8.5,2016.0,Toyota,Corolla Altis 1.8 G CVT,4,1,0,9,29,656,8,0
2017 Hyundai Grand i10 1.2 CRDi Magna,2017,1186.0,Third Party,Manual,50000.0,Second Owner,Diesel,73.9,5.0,24.0,Hatchback,Delhi,3.15,2017.0,Hyundai,Grand i10 1.2 CRDi Magna,1,3,3,5,11,1046,3,1
2017 Honda WR-V i-VTEC VX,May 2017,1199.0,Comprehensive,Manual,55600.0,First Owner,Petrol,88.7,5.0,17.5,SUV,Kolkata,5.35,2017.0,Honda,WR-V i-VTEC VX,4,1,0,9,10,2500,7,1
2012 Hyundai i10 Sportz,Feb 2012,1197.0,Third Party,Manual,51210.0,First Owner,Petrol,78.9,5.0,20.36,Hatchback,Delhi,1.99,2012.0,Hyundai,i10 Sportz,4,1,3,5,11,2824,3,1
2017 Ford Aspire 1.2 Ti-VCT Titanium,Oct 2017,1196.0,Comprehensive,Manual,53091.0,First Owner,Petrol,86.8,5.0,18.16,Sedan,Mumbai,4.45,2017.0,Ford,Aspire 1.2 Ti-VCT Titanium,4,1,0,11,9,267,8,1
2014 Honda Amaze S i-Dtech,2014,1498.0,Third Party,Manual,80000.0,Third Owner,Diesel,98.6,5.0,25.8,Sedan,Bangalore,3.8,2014.0,Honda,Amaze S i-Dtech,1,4,3,2,10,220,8,1
2014 Toyota Fortuner 4x2 AT,Sept 2014,2982.0,Third Party,Automatic,81184.0,First Owner,Diesel,168.5,7.0,12.55,SUV,Bangalore,19.49,2014.0,Toyota,Fortuner 4x2 AT,1,1,3,2,29,998,7,0
2022 Maruti Ignis Zeta BSVI,Aug 2022,1197.0,Third Party,Manual,15800.0,First Owner,Petrol,81.8,5.0,20.89,Hatchback,Gurgaon,6.45,2022.0,Maruti,Ignis Zeta BSVI,4,1,3,6,20,1162,3,1
2019 Maruti Alto K10 VXI Optional,Jul 2019,998.0,Zero Dep,Manual,30899.0,First Owner,Petrol,67.0,5.0,23.95,Hatchback,Ahmedabad,3.84,2019.0,Maruti,Alto K10 VXI Optional,4,1,4,1,20,165,3,1
2015 Tata Zest Revotron 1.2T XMS,Apr 2015,1193.0,Third Party,Manual,87000.0,First Owner,Petrol,88.7,5.0,17.57,Sedan,Pune,3.5,2015.0,Tata,Zest Revotron 1.2T XMS,4,1,3,12,28,2804,8,1
2015 Toyota Etios Liva GD,Jan 2016,1364.0,Third Party,Manual,59819.0,Second Owner,Diesel,67.0,5.0,23.59,Hatchback,Lucknow,4.56,2015.0,Toyota,Etios Liva GD,1,3,3,10,29,933,3,1
2021 Toyota Innova Crysta 2.4 ZX 7 STR,Mar 2021,2393.0,Comprehensive,Manual,37000.0,First Owner,Diesel,148.0,7.0,12.0,MUV,Bangalore,28.5,2021.0,Toyota,Innova Crysta 2.4 ZX 7 STR,1,1,0,2,29,1256,4,1
2021 Maruti Swift VXI,2021,1197.0,Third Party,Manual,50000.0,Second Owner,Petrol,81.8,5.0,21.21,Hatchback,Gurgaon,5.3,2021.0,Maruti,Swift VXI,4,3,3,6,20,2165,3,1
2022 Renault Triber RXE BSVI,2022,999.0,Third Party,Manual,30000.0,First Owner,Petrol,71.0,7.0,20.0,MUV,Delhi,6.6,2022.0,Renault,Triber RXE BSVI,4,1,3,5,26,2311,4,1
2021 Ford Ecosport 1.5 Petrol Titanium Plus AT,Jul 2021,1496.0,Zero Dep,Automatic,25000.0,First Owner,Petrol,120.6,5.0,14.7,SUV,Delhi,10.49,2021.0,Ford,Ecosport 1.5 Petrol Titanium Plus AT,4,1,4,5,9,805,7,0
2018 Nissan Terrano XL P,Jan 2018,1598.0,Comprehensive,Manual,50000.0,First Owner,Petrol,103.2,5.0,13.04,SUV,Delhi,6.25,2018.0,Nissan,Terrano XL P,4,1,0,5,23,2224,7,1
2016 Hyundai i20 Asta 1.4 CRDi,Feb 2016,1396.0,Not Available,Manual,107558.0,First Owner,Diesel,88.7,5.0,22.54,Hatchback,Chandigarh,6.0,2016.0,Hyundai,i20 Asta 1.4 CRDi,1,1,2,3,11,2863,3,1
2016 Hyundai i20 Sportz 1.2,Jun 2016,1197.0,Comprehensive,Manual,37722.0,First Owner,Petrol,81.8,5.0,18.6,Hatchback,Delhi,5.15,2016.0,Hyundai,i20 Sportz 1.2,4,1,0,5,11,2910,3,1
2009 Hyundai i10 Magna 1.2,Dec 2009,1197.0,Not Available,Manual,78789.0,First Owner,Petrol,78.9,5.0,20.36,Hatchback,Hyderabad,2.0,2009.0,Hyundai,i10 Magna 1.2,4,1,2,7,11,2822,3,1
2015 Maruti Celerio ZXI AMT,Jun 2015,998.0,Third Party,Automatic,85233.0,First Owner,Petrol,65.7,5.0,26.0,Hatchback,Chennai,3.75,2015.0,Maruti,Celerio ZXI AMT,4,1,3,4,20,475,3,0
2018 Tata Tigor XZ,Sept 2018,1199.0,Comprehensive,Manual,40031.0,First Owner,Petrol,83.8,5.0,20.3,Sedan,Gurgaon,4.98,2018.0,Tata,Tigor XZ,4,1,0,6,28,2297,8,1
2021 Maruti Baleno 1.2 CVT Alpha,Aug 2021,1197.0,Zero Dep,Automatic,12268.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Pune,9.09,2021.0,Maruti,Baleno 1.2 CVT Alpha,4,1,4,12,20,320,3,0
2022 Kia Carens Prestige BSVI,May 2022,1497.0,Comprehensive,Manual,8436.0,First Owner,Petrol,113.4,7.0,0.0,MUV,Delhi,11.86,2022.0,Kia,Carens Prestige BSVI,4,1,0,5,15,432,4,1
2016 Datsun GO Plus A EPS,2016,1198.0,Third Party,Manual,60000.0,First Owner,Petrol,67.0,7.0,19.44,MUV,Gurgaon,2.31,2016.0,Datsun,GO Plus A EPS,4,1,3,6,6,1016,4,1
2015 Maruti Ciaz ZDi SHVS,Jun 2015,1248.0,Third Party,Manual,70432.0,First Owner,Diesel,88.5,5.0,28.09,Sedan,Delhi,4.87,2015.0,Maruti,Ciaz ZDi SHVS,1,1,3,5,20,532,8,1
2017 Honda City i VTEC V,2017,1497.0,Third Party,Manual,80000.0,First Owner,Petrol,117.3,5.0,17.8,Sedan,Ahmedabad,7.25,2017.0,Honda,City i VTEC V,4,1,3,1,10,583,8,1
2012 Renault Duster 110PS Diesel RxZ Plus,2012,1461.0,Third Party,Manual,70000.0,Second Owner,Diesel,108.4,5.0,19.64,SUV,Kolkata,3.5,2012.0,Renault,Duster 110PS Diesel RxZ Plus,1,3,3,9,26,746,7,1
2014 Honda City i DTEC VX,2014,1498.0,Third Party,Manual,100000.0,First Owner,Diesel,98.6,5.0,25.1,Sedan,Delhi,5.5,2014.0,Honda,City i DTEC VX,1,1,3,5,10,570,8,1
2021 Toyota Urban cruiser Mid,2021,1462.0,Third Party,Manual,20000.0,First Owner,Petrol,103.2,5.0,17.03,SUV,Hyderabad,9.5,2021.0,Toyota,Urban cruiser Mid,4,1,3,7,29,2336,7,1
2008 Hyundai i10 Era,Jul 2008,1086.0,Comprehensive,Manual,35000.0,Second Owner,Petrol,68.0,5.0,19.81,Hatchback,Ahmedabad,1.6,2008.0,Hyundai,i10 Era,4,3,0,1,11,2814,3,1
2019 Maruti Baleno Alpha,Jun 2019,1197.0,Third Party,Manual,25096.0,First Owner,Petrol,81.8,5.0,21.01,Hatchback,Gurgaon,7.34,2019.0,Maruti,Baleno Alpha,4,1,3,6,20,330,3,1
2017 Hyundai Verna 1.6 VTVT AT SX,Sept 2017,1591.0,Third Party,Automatic,32483.0,Second Owner,Petrol,121.3,5.0,17.01,Sedan,Bangalore,9.04,2017.0,Hyundai,Verna 1.6 VTVT AT SX,4,3,3,2,11,2429,8,0
2021 Hyundai i20 Sportz BSVI,Apr 2021,1197.0,Third Party,Manual,97621.0,First Owner,Petrol,81.8,5.0,21.0,Hatchback,Hyderabad,8.28,2021.0,Hyundai,i20 Sportz BSVI,4,1,3,7,11,2913,3,1
2017 Hyundai Verna 1.6 VTVT AT SX,Jan 2017,1591.0,Comprehensive,Automatic,66552.0,First Owner,Petrol,121.3,5.0,17.01,Sedan,Mumbai,6.45,2017.0,Hyundai,Verna 1.6 VTVT AT SX,4,1,0,11,11,2429,8,0
2018 Hyundai Verna VTVT 1.6 AT EX,Sept 2018,1591.0,Comprehensive,Automatic,23000.0,First Owner,Petrol,121.3,5.0,17.0,Sedan,Chennai,9.25,2018.0,Hyundai,Verna VTVT 1.6 AT EX,4,1,0,4,11,2461,8,0
2020 Hyundai Grand i10 Nios Sportz,2020,1197.0,Third Party,Manual,30000.0,First Owner,Petrol,81.8,5.0,20.7,Hatchback,Delhi,6.9,2020.0,Hyundai,Grand i10 Nios Sportz,4,1,3,5,11,1081,3,1
2017 Maruti Alto 800 LXI,Mar 2017,796.0,Comprehensive,Manual,47619.0,Second Owner,Petrol,47.3,5.0,22.05,Hatchback,Bangalore,3.34,2017.0,Maruti,Alto 800 LXI,4,3,0,2,20,138,3,1
2021 Toyota Glanza G,2021,1197.0,Third Party,Manual,40000.0,First Owner,Petrol,81.8,5.0,21.01,Hatchback,Gurgaon,7.15,2021.0,Toyota,Glanza G,4,1,3,6,29,1034,3,1
2010 Maruti Swift Dzire VXi,2010,1298.0,Third Party,Manual,120000.0,Second Owner,Petrol,85.8,5.0,17.5,Sedan,Mumbai,1.95,2010.0,Maruti,Swift Dzire VXi,4,3,3,11,20,2130,8,1
2012 Honda Brio S MT,Jun 2012,1198.0,Comprehensive,Manual,57242.0,First Owner,Petrol,86.8,5.0,19.4,Hatchback,Bangalore,3.54,2012.0,Honda,Brio S MT,4,1,0,2,10,392,3,1
2015 Audi A6 35 TDI Premium,Oct 2015,1968.0,Comprehensive,Automatic,61000.0,Second Owner,Diesel,174.3,5.0,17.68,Sedan,Mumbai,21.95,2015.0,Audi,A6 35 TDI Premium,1,3,0,11,0,102,8,0
2019 Maruti Wagon R ZXI AMT 1.2BSIV,Jul 2019,1197.0,Comprehensive,Automatic,40000.0,First Owner,Petrol,81.8,5.0,21.5,Hatchback,Delhi,5.65,2019.0,Maruti,Wagon R ZXI AMT 1.2BSIV,4,1,0,5,20,2557,3,0
2015 Ford Ecosport 1.5 TDCi Titanium BSIV,Sept 2015,1498.0,Comprehensive,Manual,97149.0,Second Owner,Diesel,98.5,5.0,22.77,SUV,Bangalore,5.89,2015.0,Ford,Ecosport 1.5 TDCi Titanium BSIV,1,3,0,2,9,814,7,1
2018 Hyundai Xcent 1.2 VTVT SX,Oct 2018,1197.0,Comprehensive,Manual,63970.0,First Owner,Petrol,81.8,5.0,20.14,Sedan,Chandigarh,6.56,2018.0,Hyundai,Xcent 1.2 VTVT SX,4,1,0,3,11,2742,8,1
2016 Tata Tiago 1.2 Revotron XZ,Jun 2016,1199.0,Third Party,Manual,27836.0,First Owner,Petrol,84.0,5.0,23.84,Hatchback,Pune,4.89,2016.0,Tata,Tiago 1.2 Revotron XZ,4,1,3,12,28,2258,3,1
2007 Maruti Alto LXi,Jan 2008,796.0,Comprehensive,Manual,36383.0,First Owner,Petrol,46.3,5.0,19.7,Hatchback,Chennai,1.65,2007.0,Maruti,Alto LXi,4,1,0,4,20,169,3,1
2012 Maruti Wagon R LXI CNG,2012,998.0,Third Party,Manual,150000.0,First Owner,CNG,58.2,5.0,26.2,Hatchback,Agra,2.5,2012.0,Maruti,Wagon R LXI CNG,0,1,3,0,20,2521,3,1
2015 Nissan Micra XL CVT,Jun 2018,1198.0,Third Party,Automatic,33714.0,First Owner,Petrol,76.0,5.0,19.34,Hatchback,Bangalore,4.41,2015.0,Nissan,Micra XL CVT,4,1,3,2,23,1468,3,0
2013 Maruti Ertiga VDI,Apr 2013,1248.0,Third Party,Manual,125000.0,Second Owner,Diesel,88.7,7.0,20.77,MUV,Hyderabad,6.0,2013.0,Maruti,Ertiga VDI,1,3,3,7,20,894,4,1
2014 Land Rover Discovery 4 TDV6 SE,2014,2993.0,Third Party,Automatic,110000.0,Second Owner,Diesel,180.0,7.0,11.8,SUV,Bangalore,26.0,2014.0,Land,Rover Discovery 4 TDV6 SE,1,3,3,2,16,1804,7,0
2019 Tata Nexon 1.2 Revotron XM,Jul 2019,1198.0,Third Party,Manual,53044.0,First Owner,Petrol,108.5,5.0,17.0,SUV,Hyderabad,7.45,2019.0,Tata,Nexon 1.2 Revotron XM,4,1,3,7,28,1528,7,1
2015 Hyundai Grand i10 Sportz,Jul 2015,1197.0,Third Party,Manual,59900.0,Second Owner,Petrol,82.0,5.0,18.9,Hatchback,Delhi,3.56,2015.0,Hyundai,Grand i10 Sportz,4,3,3,5,11,1086,3,1
2010 Honda City 1.5 V MT,2010,1497.0,Third Party,Manual,80000.0,First Owner,Petrol,116.39,5.0,17.0,Sedan,Pune,2.5,2010.0,Honda,City 1.5 V MT,4,1,3,12,10,544,8,1
2017 Hyundai Creta 1.6 CRDi AT SX Plus,Jun 2017,1582.0,Comprehensive,Automatic,81400.0,First Owner,Diesel,126.2,5.0,17.01,SUV,Mumbai,11.5,2017.0,Hyundai,Creta 1.6 CRDi AT SX Plus,1,1,0,11,11,686,7,0
2022 Kia Seltos HTE G,2022,1497.0,Third Party,Manual,20000.0,First Owner,Petrol,113.4,5.0,16.8,SUV,Delhi,10.9,2022.0,Kia,Seltos HTE G,4,1,3,5,15,1993,7,1
2014 Audi Q3 2.0 TDI Quattro Premium Plus,2014,1968.0,Third Party,Automatic,80000.0,Second Owner,Diesel,174.3,5.0,15.73,SUV,Agra,11.0,2014.0,Audi,Q3 2.0 TDI Quattro Premium Plus,1,3,3,0,0,1699,7,0
2019 Tata Harrier XT BSIV,Jul 2019,1956.0,Comprehensive,Manual,67000.0,First Owner,Diesel,138.1,5.0,17.0,SUV,Delhi,10.9,2019.0,Tata,Harrier XT BSIV,1,1,0,5,28,1097,7,1
2016 Hyundai Creta 1.6 SX,May 2016,1591.0,Third Party,Manual,66123.0,First Owner,Petrol,121.3,5.0,15.8,SUV,Pune,8.25,2016.0,Hyundai,Creta 1.6 SX,4,1,3,12,11,693,7,1
2018 Hyundai Creta 1.6 VTVT SX Plus Dual Tone,Jun 2018,1591.0,Third Party,Manual,72000.0,First Owner,Petrol,121.3,5.0,15.29,SUV,Ahmedabad,9.35,2018.0,Hyundai,Creta 1.6 VTVT SX Plus Dual Tone,4,1,3,1,11,706,7,1
2019 Land Rover Range Rover Evoque 2.0 TD4 SE Dynamic,Jul 2019,1999.0,Comprehensive,Automatic,34000.0,First Owner,Diesel,177.0,5.0,15.68,SUV,Bangalore,49.25,2019.0,Land,Rover Range Rover Evoque 2.0 TD4 SE Dynamic,1,1,0,2,16,1824,7,0
2008 Hyundai i10 Magna 1.2,2008,1197.0,Third Party,Manual,70000.0,Second Owner,Petrol,78.9,5.0,20.36,Hatchback,Delhi,1.0,2008.0,Hyundai,i10 Magna 1.2,4,3,3,5,11,2822,3,1
2011 Skoda Laura Ambiente 2.0 TDI CR MT,Oct 2011,1968.0,Not Available,Manual,106094.0,First Owner,Diesel,108.5,5.0,20.0,Sedan,Mumbai,3.2,2011.0,Skoda,Laura Ambiente 2.0 TDI CR MT,1,1,2,11,27,1397,8,1
2018 Hyundai Xcent 1.2 CRDi E,2018,1186.0,Third Party,Manual,110000.0,Second Owner,Diesel,73.9,5.0,25.4,Sedan,Hyderabad,3.6,2018.0,Hyundai,Xcent 1.2 CRDi E,1,3,3,7,11,2726,8,1
2010 Maruti Swift 1.3 VXI ABS,Nov 2010,1298.0,Comprehensive,Manual,60000.0,First Owner,Petrol,88.2,5.0,16.1,Hatchback,Mumbai,2.3,2010.0,Maruti,Swift 1.3 VXI ABS,4,1,0,11,20,2080,3,1
2014 Honda Brio VX AT,Jul 2014,1198.0,Comprehensive,Automatic,65000.0,Second Owner,Petrol,86.8,5.0,16.5,Hatchback,Bangalore,3.95,2014.0,Honda,Brio VX AT,4,3,0,2,10,397,3,0
2017 Maruti Vitara Brezza ZDi,Mar 2017,1248.0,Zero Dep,Manual,89341.0,First Owner,Diesel,88.5,5.0,24.3,SUV,Lucknow,7.08,2017.0,Maruti,Vitara Brezza ZDi,1,1,4,10,20,2480,7,1
2010 Hyundai i10 Magna 1.2,2010,1197.0,Third Party,Manual,90000.0,Third Owner,Petrol,78.9,5.0,20.36,Hatchback,Ahmedabad,1.8,2010.0,Hyundai,i10 Magna 1.2,4,4,3,1,11,2822,3,1
2015 Maruti Swift Dzire LDI,2015,1248.0,Third Party,Manual,120000.0,First Owner,Diesel,74.0,5.0,23.4,Sedan,Gurgaon,3.1,2015.0,Maruti,Swift Dzire LDI,1,1,3,6,20,2104,8,1
2021 Audi Q2 Premium Plus II,Jun 2021,1984.0,Comprehensive,Automatic,11000.0,First Owner,Petrol,187.7,5.0,0.0,SUV,Mumbai,30.0,2021.0,Audi,Q2 Premium Plus II,4,1,0,11,0,1694,7,0
2018 Honda WR-V i-DTEC VX,2018,1498.0,Third Party,Manual,80000.0,First Owner,Diesel,98.6,5.0,25.5,SUV,Delhi,7.5,2018.0,Honda,WR-V i-DTEC VX,1,1,3,5,10,2498,7,1
2007 Maruti Alto LX,2007,796.0,Third Party,Manual,80000.0,First Owner,Petrol,46.3,5.0,19.7,Hatchback,Jaipur,0.7,2007.0,Maruti,Alto LX,4,1,3,8,20,166,3,1
2019 Renault Duster RXS Option CVT BSIV,Aug 2019,1498.0,Comprehensive,Automatic,61000.0,Second Owner,Petrol,105.0,5.0,13.9,SUV,Bangalore,9.25,2019.0,Renault,Duster RXS Option CVT BSIV,4,3,0,2,26,765,7,0
2018 Tata Tiago 1.2 Revotron XZA,Jun 2018,1199.0,Zero Dep,Automatic,58648.0,First Owner,Petrol,83.8,5.0,23.84,Hatchback,Ahmedabad,4.97,2018.0,Tata,Tiago 1.2 Revotron XZA,4,1,4,1,28,2261,3,0
2020 Ford Figo 1.2P Titanium MT,Jul 2020,1196.0,Zero Dep,Manual,21619.0,First Owner,Petrol,86.8,5.0,18.16,Hatchback,Chennai,5.97,2020.0,Ford,Figo 1.2P Titanium MT,4,1,4,4,9,964,3,1
2019 Volkswagen Polo Cup Edition Comfortline,Jul 2019,999.0,Third Party,Manual,22000.0,Second Owner,Petrol,75.0,5.0,18.78,Hatchback,Pune,6.35,2019.0,Volkswagen,Polo Cup Edition Comfortline,4,3,3,12,30,1649,3,1
2012 Hyundai Santa Fe 4X2,May 2012,2199.0,Not Available,Manual,89771.0,First Owner,Diesel,194.3,7.0,14.66,SUV,Lucknow,4.79,2012.0,Hyundai,Santa Fe 4X2,1,1,2,10,11,1903,7,1
2009 Hyundai Santro Xing GLS,2009,1086.0,Third Party,Manual,80000.0,Second Owner,Petrol,62.1,5.0,17.92,Hatchback,Chandigarh,1.51,2009.0,Hyundai,Santro Xing GLS,4,3,3,3,11,1927,3,1
2018 Maruti Ciaz 1.4 Zeta,Aug 2018,1373.0,Comprehensive,Manual,24000.0,Second Owner,Petrol,91.1,5.0,20.73,Sedan,Delhi,7.75,2018.0,Maruti,Ciaz 1.4 Zeta,4,3,0,5,20,501,8,1
2016 Maruti Wagon R VXI BS IV,2016,998.0,Third Party,Manual,30000.0,Second Owner,Petrol,67.0,5.0,20.51,Hatchback,Mumbai,2.95,2016.0,Maruti,Wagon R VXI BS IV,4,3,3,11,20,2542,3,1
2017 Hyundai Creta 1.6 CRDi AT SX Plus,Jul 2018,1582.0,Comprehensive,Automatic,68000.0,Second Owner,Diesel,126.2,5.0,17.01,SUV,Hyderabad,11.95,2017.0,Hyundai,Creta 1.6 CRDi AT SX Plus,1,3,0,7,11,686,7,0
2016 Maruti Swift VDI BSIV,2016,1248.0,Third Party,Manual,50000.0,First Owner,Diesel,74.0,5.0,25.2,Hatchback,Delhi,4.0,2016.0,Maruti,Swift VDI BSIV,1,1,3,5,20,2158,3,1
2019 Maruti S-Presso VXI Opt AT 2019-2022,Dec 2019,998.0,Third Party,Automatic,42000.0,First Owner,Petrol,65.7,5.0,21.7,Hatchback,Pune,4.39,2019.0,Maruti,S-Presso VXI Opt AT 2019-2022,4,1,3,12,20,1847,3,0
2015 Hyundai Grand i10 Magna,2015,1197.0,Third Party,Manual,60000.0,First Owner,Petrol,82.0,5.0,18.9,Hatchback,Pune,4.0,2015.0,Hyundai,Grand i10 Magna,4,1,3,12,11,1068,3,1
2022 Tata Altroz XT BSVI,2022,1199.0,Third Party,Manual,20000.0,First Owner,Petrol,86.8,5.0,19.33,Hatchback,Lucknow,7.5,2022.0,Tata,Altroz XT BSVI,4,1,3,10,28,181,3,1
2019 Maruti Swift LXI,Apr 2019,1197.0,Comprehensive,Manual,43000.0,First Owner,Petrol,81.8,5.0,21.21,Hatchback,Gurgaon,5.45,2019.0,Maruti,Swift LXI,4,1,0,6,20,2149,3,1
2012 Maruti Wagon R LXI BS IV,Oct 2012,998.0,Third Party,Manual,43902.0,Second Owner,Petrol,67.1,5.0,18.9,Hatchback,Kolkata,2.33,2012.0,Maruti,Wagon R LXI BS IV,4,3,3,9,20,2518,3,1
2020 Kia Seltos HTX Plus AT D,2020,1493.0,Third Party,Automatic,30000.0,First Owner,Diesel,113.4,5.0,17.8,SUV,Pune,16.5,2020.0,Kia,Seltos HTX Plus AT D,1,1,3,12,15,2007,7,0
2012 Hyundai i20 Sportz 1.2,2012,1197.0,Third Party,Manual,60000.0,First Owner,Petrol,82.8,5.0,18.5,Hatchback,Mumbai,3.3,2012.0,Hyundai,i20 Sportz 1.2,4,1,3,11,11,2910,3,1
