full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh
2012 Maruti Swift LXI,Dec 2012,1197 cc,Comprehensive,Manual,"65,000 Kms",First Owner,Petrol,85.8bhp,5.0,18.6 kmpl,Hatchback,Delhi,3.36
2015 Datsun GO Plus T BSIV,2015,1198 cc,Third Party insurance,Manual,"30,000 Kms",Second Owner,Petrol,67bhp,7.0,19.44 kmpl,MUV,Agra,2.7
2019 Maruti Ertiga VDI,2019,1248 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Diesel,88.50bhp,7.0,25.47 kmpl,MUV,Agra,9.0
2019 Hyundai Santro Sportz BSIV,2019,1086 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,68bhp,5.0,20.3 kmpl,Hatchback,Ahmedabad,4.8
2012 Volkswagen Polo Diesel Comfortline 1.2L,Mar 2012,1199 cc,Comprehensive,Manual,"99,913 Kms",First Owner,Diesel,73.9bhp,5.0,22.07 kmpl,Hatchback,Mumbai,2.95
2016 Audi Q7 45 TDI Quattro Premium Plus,Mar 2016,2967 cc,Comprehensive,Automatic,"78,000 Kms",First Owner,Diesel,245bhp,7.0,14.75 kmpl,SUV,Ahmedabad,39.5
2015 Volkswagen Polo 1.5 TDI Highline,Dec 2015,1498 cc,Third Party insurance,Manual,"86,857 Kms",First Owner,Diesel,88.8bhp,5.0,20.14 kmpl,Hatchback,Chennai,5.1
2019 Maruti Swift VXI,Jul 2019,1197 cc,Comprehensive,Manual,"37,000 Kms",First Owner,Petrol,81.80bhp,5.0,21.21 kmpl,Hatchback,Bangalore,6.25
2019 Tata Nexon 1.2 Revotron XT,2019,1198 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Petrol,108.5bhp,5.0,17 kmpl,SUV,Agra,6.0
2020 MG Hector Sharp Diesel MT,2020,1956 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Diesel,167.68bhp,5.0,17.41 kmpl,SUV,Bangalore,18.0
2013 Ford Figo Petrol ZXI,Mar 2013,1196 cc,Third Party insurance,Manual,"27,787 Kms",First Owner,Petrol,70.02bhp,5.0,15.6 kmpl,Hatchback,Pune,2.75
2016 Mahindra XUV500 W10 AWD,Aug 2016,2179 cc,Comprehensive,Manual,"79,755 Kms",Second Owner,Diesel,140bhp,7.0,16 kmpl,SUV,Bangalore,11.63
2016 Maruti Wagon R VXI BS IV,Oct 2016,998 cc,Third Party,Manual,"49,310 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Pune,3.65
2015 Hyundai Grand i10 Sportz,2015,1197 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Agra,3.7
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,Oct 2017,1197 cc,Zero Dep,Manual,"17,556 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,4.67
2016 Maruti Wagon R VXI BS IV,Jul 2016,998 cc,Third Party,Manual,"22,278 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Delhi,3.63
2014 Maruti Swift VDI,Jul 2014,1248 cc,Comprehensive,Manual,"76,000 Kms",First Owner,Diesel,74bhp,5.0,28.4 kmpl,Hatchback,Jaipur,4.75
2018 Toyota Innova Crysta 2.4 VX MT 8S BSIV,Sept 2018,2393 cc,Comprehensive,Manual,"26,918 Kms",First Owner,Diesel,147.8bhp,8.0,13.68 kmpl,MUV,Bangalore,23.25
2015 Hyundai Grand i10 Sportz,Jan 2016,1197 cc,Comprehensive,Manual,"32,168 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,4.72
2019 Mahindra KUV 100 NXT D75 K2 Plus,Feb 2019,1198 cc,Comprehensive,Manual,"48,000 Kms",First Owner,Diesel,77bhp,6.0,25.32 kmpl,Hatchback,Ahmedabad,4.0
2014 Volkswagen Polo 1.2 MPI Highline,Jun 2014,1199 cc,Comprehensive,Manual,"57,885 Kms",First Owner,Petrol,74bhp,5.0,16.2 kmpl,Hatchback,Mumbai,4.55
2019 Toyota Innova Crysta 2.8 ZX AT BSIV,Oct 2019,2755 cc,Comprehensive,Automatic,"55,000 Kms",First Owner,Diesel,171.5bhp,7.0,11.36 kmpl,MUV,Delhi,19.95
2009 Maruti A-Star Vxi,2009,998 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,66.1bhp,5.0,19 kmpl,Hatchback,Agra,1.4
2018 Hyundai Grand i10 CRDi Magna,Feb 2018,1120 cc,Third Party insurance,Manual,"78,000 Kms",First Owner,Diesel,70bhp,5.0,24 kmpl,Hatchback,Jaipur,4.8
2018 Mahindra XUV500 W9,Aug 2018,2179 cc,Third Party insurance,Manual,"31,743 Kms",First Owner,Diesel,152.87bhp,7.0,15.1 kmpl,SUV,Chandigarh,11.38
2022 Skoda Kushaq 1.0 TSI Style AT BSVI,Feb 2023,999 cc,Comprehensive,Automatic,"10,000 Kms",First Owner,Petrol,113.98bhp,5.0,17.2 kmpl,SUV,Chennai,17.55
2016 Ford Ecosport 1.5 TDCi Titanium Plus BE BSIV,Jul 2016,1498 cc,Comprehensive,Manual,"1,06,835 Kms",Second Owner,Diesel,98.59bhp,5.0,22.77 kmpl,SUV,Bangalore,6.99
2022 Maruti Baleno Delta BSVI,2022,1197 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,88.50bhp,5.0,22.35 kmpl,Hatchback,Bangalore,7.25
2021 Renault KWID 1.0 RXT Opt,2021,999 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,67bhp,5.0,21.74 kmpl,Hatchback,Ahmedabad,4.75
2013 Honda City 1.5 S AT,Sept 2013,1497 cc,Third Party insurance,Automatic,"65,004 Kms",First Owner,Petrol,116.4bhp,5.0,16.8 kmpl,Sedan,Mumbai,4.21
2016 Hyundai Grand i10 Magna,Jun 2016,1197 cc,Comprehensive,Manual,"15,093 Kms",Second Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Delhi,4.42
2010 Maruti Ritz VDi,2010,1248 cc,Third Party insurance,Manual,"1,00,000 Kms",Second Owner,Diesel,73.9bhp,5.0,21.1 kmpl,Hatchback,Agra,1.25
2011 Maruti Wagon R VXI BS IV,Nov 2011,998 cc,Third Party,Manual,"58,273 Kms",Third Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Hyderabad,2.59
2017 Hyundai Creta 1.6 VTVT SX Plus,Oct 2017,1591 cc,Third Party insurance,Manual,"47,000 Kms",First Owner,Petrol,121.3bhp,5.0,13 kmpl,SUV,Lucknow,9.94
2017 Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,Apr 2017,1499 cc,Third Party insurance,Manual,"61,120 Kms",Third Owner,Petrol,110.4bhp,5.0,15.85 kmpl,SUV,Chennai,6.08
2016 Hyundai Xcent 1.2 Kappa S,Jun 2016,1197 cc,Comprehensive,Manual,"57,127 Kms",First Owner,Petrol,82bhp,5.0,19.1 kmpl,Sedan,Mumbai,4.2
2004 Maruti Gypsy King ST BSIII,Dec 2004,1298 cc,Third Party insurance,Manual,"15,600 Kms",Third Owner,Petrol,80bhp,8.0,11.96 kmpl,SUV,Hyderabad,5.75
2011 Jaguar XJ 5.0L,2011,5000 cc,Third Party insurance,Automatic,"90,000 Kms",Second Owner,Petrol,379.7bhp,4.0,10.5 kmpl,Sedan,Bangalore,17.0
2016 Honda City i VTEC CVT VX,Oct 2016,1497 cc,Zero Dep,Automatic,"37,000 Kms",First Owner,Petrol,117.3bhp,5.0,18 kmpl,Sedan,Mumbai,7.75
2020 BMW X1 sDrive20i SportX,Aug 2020,1998 cc,Third Party insurance,Automatic,"28,000 Kms",First Owner,Petrol,257.47bhp,5.0,14.82 kmpl,SUV,Gurgaon,40.75
2013 Mahindra XUV500 W6 2WD,2013,2179 cc,Third Party insurance,Manual,"1,00,000 Kms",Third Owner,Diesel,140bhp,7.0,15.1 kmpl,SUV,Agra,3.5
2018 Maruti Celerio ZXI AMT,May 2018,998 cc,Comprehensive,Automatic,"89,666 Kms",First Owner,Petrol,65.71bhp,5.0,26 kmpl,Hatchback,Delhi,4.65
2017 Maruti Wagon R VXI Optional,2017,998 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Delhi,3.5
2014 Maruti Wagon R VXI BS IV,Nov 2014,998 cc,Comprehensive,Manual,"47,908 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Gurgaon,3.0
2011 Maruti Alto K10 VXI,Aug 2011,998 cc,Comprehensive,Manual,"38,420 Kms",First Owner,Petrol,65.71bhp,5.0,24.39 kmpl,Hatchback,Kolkata,1.78
2015 Maruti Celerio VXI AT,Feb 2015,998 cc,Comprehensive,Automatic,"36,400 Kms",First Owner,Petrol,67.04bhp,5.0,23.1 kmpl,Hatchback,Gurgaon,4.5
2016 Honda City i VTEC VX,2016,1497 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,117.3bhp,5.0,17.8 kmpl,Sedan,Mumbai,6.2
2019 Mercedes-Benz C-Class Prime C 220d,Dec 2019,1950 cc,Comprehensive,Automatic,"19,000 Kms",First Owner,Diesel,194bhp,5.0,12.6 kmpl,Sedan,Bangalore,44.5
2013 Hyundai i10 Sportz,Jun 2013,1197 cc,Comprehensive,Manual,"1,12,711 Kms",First Owner,Petrol,78.9bhp,5.0,20.36 kmpl,Hatchback,Chennai,3.1
2017 Volvo V40 D3 R Design,Feb 2017,1969 cc,Comprehensive,Automatic,"15,373 Kms",First Owner,Diesel,150bhp,5.0,16.8 kmpl,Volvo,Kolkata,18.0
2019 Jeep Compass 1.4 Limited,Jun 2019,1368 cc,Comprehensive,Automatic,"22,000 Kms",First Owner,Petrol,160bhp,5.0,16 kmpl,SUV,Delhi,16.0
2008 Maruti Zen Estilo VXI BSIII,2008,998 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Petrol,67.1bhp,5.0,18.2 kmpl,Hatchback,Chennai,1.4
2015 Maruti Swift ZDI BSIV,Nov 2015,1248 cc,Comprehensive,Manual,"67,791 Kms",Second Owner,Diesel,74bhp,5.0,25.2 kmpl,Hatchback,Bangalore,6.44
2019 Hyundai Creta 1.4 E Plus CRDi,Oct 2019,1396 cc,Comprehensive,Manual,"65,000 Kms",First Owner,Diesel,88.7bhp,5.0,22.1 kmpl,SUV,Delhi,9.5
2022 Tata Tiago XZ Plus CNG BSVI,Mar 2022,1199 cc,Zero Dep,Manual,"5,237 Kms",First Owner,CNG,72bhp,5.0,26.49 km/kg,Hatchback,Delhi,7.55
2021 Hyundai Venue SX Turbo,Nov 2021,998 cc,Comprehensive,Manual,"20,524 Kms",First Owner,Petrol,118.35bhp,5.0,18.27 kmpl,SUV,Jaipur,9.9
2010 Maruti Ritz LXI,Jan 2010,1197 cc,Comprehensive,Manual,"70,000 Kms",First Owner,Petrol,85.80bhp,5.0,21.1 kmpl,Hatchback,Delhi,1.85
2014 Toyota Innova 2.5 EV Diesel PS 8 Seater BSIII,Nov 2014,2494 cc,Comprehensive,Manual,"64,000 Kms",First Owner,Diesel,100.57bhp,8.0,12.99 kmpl,MUV,Mumbai,11.4
2012 Hyundai i10 Magna,Aug 2012,1197 cc,Comprehensive,Manual,"1,02,984 Kms",First Owner,Petrol,78.9bhp,5.0,20.36 kmpl,Hatchback,Delhi,2.22
2018 Volvo S60 D4 Momentum BSIV,2018,1969 cc,Third Party insurance,Automatic,"50,000 Kms",First Owner,Diesel,190bhp,5.0,27.03 kmpl,Sedan,Hyderabad,30.0
2022 Tata New Safari XZ Plus Dark Edition BSVI,May 2022,1956 cc,Comprehensive,Manual,"11,500 Kms",Second Owner,Diesel,167.67bhp,7.0,16.14 kmpl,SUV,Delhi,21.0
2012 Maruti Swift Dzire VXi,Mar 2012,1298 cc,Comprehensive,Manual,"66,000 Kms",First Owner,Petrol,85.8bhp,5.0,17.5 kmpl,Sedan,Mumbai,3.25
2014 Hyundai EON Era Plus,Nov 2014,814 cc,Third Party insurance,Manual,"36,867 Kms",First Owner,Petrol,55.2bhp,5.0,21.1 kmpl,Hatchback,Pune,2.64
2015 Hyundai Grand i10 Sportz,Oct 2015,1197 cc,Third Party,Manual,"33,776 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Delhi,4.1
2020 Hyundai i20 Sportz Plus,2020,1197 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,81.86bhp,5.0,18.6 kmpl,Hatchback,Delhi,6.5
2018 Nissan Micra Active XV,2018,1198 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Petrol,67.04bhp,5.0,19.69 kmpl,Hatchback,Mumbai,3.5
2017 Maruti Wagon R VXI BS IV,Apr 2017,998 cc,Third Party insurance,Manual,"64,464 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Hyderabad,4.11
2023 Mercedes-Benz GLC 220d 4MATIC,Mar 2023,1950 cc,Comprehensive,Automatic,"4,000 Kms",First Owner,Diesel,194bhp,5.0,,SUV,Delhi,72.0
2016 Maruti Baleno 1.2 Alpha,Mar 2016,1197 cc,Third Party insurance,Manual,"82,653 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Chennai,6.19
2020 Tata Tiago XZ Plus,Jul 2020,1199 cc,Third Party insurance,Manual,"23,159 Kms",First Owner,Petrol,83.83bhp,5.0,23.84 kmpl,Hatchback,Ahmedabad,6.02
2012 Maruti A-Star Vxi,2012,998 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,66.1bhp,5.0,19 kmpl,Hatchback,Jaipur,2.25
2019 Hyundai Verna VTVT 1.4 EX,Oct 2019,1368 cc,Third Party insurance,Manual,"48,000 Kms",First Owner,Petrol,98.6bhp,5.0,19.1 kmpl,Sedan,Delhi,9.1
2012 Volkswagen Vento IPL II Petrol Highline,2012,1598 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,105 PS at 5250 rpm,5.0,15.8 kmpl,Sedan,Mumbai,3.0
2014 Mahindra Ssangyong Rexton RX6,2014,2696 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,162bhp,7.0,12.4 kmpl,SUV,Gurgaon,8.0
2014 Honda Amaze VX i-Vtech,Jul 2014,1198 cc,Comprehensive,Manual,"76,597 Kms",Second Owner,Petrol,86.7bhp,5.0,18 kmpl,Sedan,Chennai,4.19
2013 Renault Duster 110PS Diesel RxZ,2013,1461 cc,Third Party insurance,Manual,"1,50,000 Kms",First Owner,Diesel,108.45bhp,5.0,19.01 kmpl,SUV,Agra,5.0
2017 Maruti Ciaz 1.3 Sigma,Jun 2017,1248 cc,Third Party,Manual,"97,351 Kms",First Owner,Diesel,88.5bhp,5.0,28.09 kmpl,Sedan,Pune,5.9
2021 Kia Seltos GTX Plus DCT,Apr 2021,1353 cc,Comprehensive,Automatic,"33,815 Kms",First Owner,Petrol,138.08bhp,5.0,16.5 kmpl,SUV,Kolkata,16.0
2021 Toyota Fortuner 4X4 Diesel AT BSVI,Mar 2021,2755 cc,Comprehensive,Automatic,"24,000 Kms",First Owner,Diesel,201.15bhp,7.0,,SUV,Delhi,43.5
2013 Tata Indica eLX,Jul 2013,1396 cc,Comprehensive,Manual,"1,01,423 Kms",Second Owner,Diesel,69bhp,5.0,25 kmpl,Hatchback,Chennai,1.49
2016 Toyota Corolla Altis JS MT,May 2016,1798 cc,Not Available,Manual,"51,470 Kms",Second Owner,Petrol,138.03bhp,5.0,14.28 kmpl,Sedan,Pune,8.4
2015 Maruti Celerio VXI CNG,Sept 2015,998 cc,Third Party insurance,Manual,"83,408 Kms",First Owner,CNG,55.92bhp,5.0,35.6 km/kg,Hatchback,Pune,4.15
2012 Maruti Swift Dzire VXI,Mar 2012,1197 cc,Third Party insurance,Manual,"60,242 Kms",Second Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Mumbai,3.49
2023 BMW X1 sDrive18d M Sport,Aug 2023,1995 cc,Comprehensive,Automatic,"3,400 Kms",First Owner,Diesel,147.51bhp,5.0,20.37 kmpl,SUV,Mumbai,58.0
2014 Hyundai EON Sportz,Dec 2014,814 cc,Comprehensive,Manual,"46,345 Kms",Second Owner,Petrol,55.2bhp,5.0,21.1 kmpl,Hatchback,Bangalore,2.94
2020 Tata Nexon 1.5 Revotorq XM,Jun 2020,1497 cc,Comprehensive,Manual,"27,679 Kms",First Owner,Diesel,108.5bhp,5.0,21.5 kmpl,SUV,Bangalore,9.35
2019 Renault Triber RXZ,Jan 2020,999 cc,Zero Dep,Manual,"41,387 Kms",Second Owner,Petrol,71.01bhp,7.0,20 kmpl,MUV,Delhi,5.73
2020 Kia Seltos GTX Plus,Oct 2020,1353 cc,Third Party insurance,Manual,"45,787 Kms",First Owner,Petrol,138.08bhp,5.0,16.5 kmpl,SUV,Chennai,15.9
2015 Hyundai i10 Magna 1.1L,Dec 2015,1086 cc,Third Party insurance,Manual,"39,037 Kms",First Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Kolkata,2.64
2019 Hyundai Verna VTVT 1.6 AT SX Option,2019,1591 cc,Third Party insurance,Automatic,"30,000 Kms",Second Owner,Petrol,121.3bhp,5.0,17 kmpl,Sedan,Delhi,13.0
2017 Hyundai Creta 1.6 CRDi SX,May 2017,1582 cc,Third Party insurance,Manual,"61,000 Kms",First Owner,Diesel,126.2bhp,5.0,19.67 kmpl,SUV,Ahmedabad,9.6
2007 Hyundai Santro Xing GLS,Jan 2008,1086 cc,Not Available,Manual,"37,597 Kms",Second Owner,Petrol,62.1bhp,5.0,17.92 kmpl,Hatchback,Bangalore,1.5
2020 Hyundai Aura S CNG,Jun 2020,1197 cc,Third Party,Manual,"17,846 Kms",First Owner,CNG,68.05bhp,5.0,28 km/kg,Sedan,Mumbai,7.54
2011 Chevrolet Beat LS,Dec 2011,1199 cc,Third Party,Manual,"14,145 Kms",Second Owner,Petrol,79.4bhp,5.0,18.6 kmpl,Hatchback,Mumbai,1.65
2019 Tata Nexon 1.5 Revotorq XZ Plus,2019,1497 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,108.5bhp,5.0,21.5 kmpl,SUV,Mumbai,7.5
2021 Hyundai Grand i10 Nios Sportz,2021,1197 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,81.86bhp,5.0,20.7 kmpl,Hatchback,Chennai,5.6
2022 Renault KWID 1.0 RXT BSVI,May 2022,999 cc,Third Party,Manual,"18,596 Kms",First Owner,Petrol,67.06bhp,5.0,21.46 kmpl,Hatchback,Chennai,5.25
2010 Mercedes-Benz C-Class 220 CDI AT,Jul 2010,2143 cc,Comprehensive,Automatic,"91,000 Kms",Second Owner,Diesel,170bhp,5.0,14.84 kmpl,Sedan,Bangalore,9.25
2020 Mahindra XUV500 W7,2020,2179 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Diesel,152.87bhp,7.0,15.1 kmpl,SUV,Agra,12.75
2016 Hyundai Grand i10 Sportz,Jun 2016,1197 cc,Third Party insurance,Manual,"16,535 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Mumbai,4.73
2017 Hyundai i20 Asta Option 1.4 CRDi,Jun 2017,1396 cc,Third Party insurance,Manual,"33,000 Kms",First Owner,Diesel,88.73bhp,5.0,22.54 kmpl,Hatchback,Delhi,6.75
2017 Hyundai Creta 1.6 VTVT AT SX Plus,Aug 2017,1591 cc,Third Party insurance,Automatic,"64,000 Kms",First Owner,Petrol,121.3bhp,5.0,13 kmpl,SUV,Mumbai,9.75
2007 Maruti Swift 1.3 LXI,2007,1298 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Petrol,88.2,5.0,16.1 kmpl,Hatchback,Hyderabad,3.0
2014 Maruti Ertiga VDI,2014,1248 cc,Third Party insurance,Manual,"1,20,000 Kms",Fourth Owner,Diesel,88.76bhp,7.0,20.77 kmpl,MUV,Delhi,4.7
2015 Maruti Swift Dzire VDI,2015,1248 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Diesel,74bhp,5.0,26.59 kmpl,Sedan,Chandigarh,5.1
2017 BMW 3 Series GT Luxury Line,May 2017,1995 cc,Comprehensive,Automatic,"41,000 Kms",Second Owner,Diesel,188bhp,5.0,21.76 kmpl,Sedan,Pune,26.5
2018 Maruti Baleno 1.2 Delta,Oct 2018,1197 cc,Not Available,Manual,"60,053 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Hyderabad,6.0
2019 Maruti Alto 800 VXI BSVI,2019,796 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Petrol,47.33bhp,5.0,22.05 kmpl,Hatchback,Hyderabad,3.7
2020 Maruti XL6 Alpha AT,Jan 2021,1462 cc,Third Party,Automatic,"44,648 Kms",First Owner,Petrol,101.65bhp,6.0,20.27 kmpl,MUV,Bangalore,10.78
2006 Maruti Swift 1.3 VXi,2006,1298 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Petrol,88.2,5.0,16.1 kmpl,Hatchback,Jaipur,1.0
2014 Maruti Swift Dzire VXI,Apr 2014,1197 cc,Comprehensive,Manual,"41,582 Kms",First Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Kolkata,3.83
2020 Kia Carnival Limousine,Jul 2020,2199 cc,Third Party insurance,Automatic,"52,000 Kms",First Owner,Diesel,197.26bhp,7.0,14.11 kmpl,MUV,Delhi,29.5
2015 Hyundai Grand i10 Sportz,2015,1197 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Kolkata,3.5
2019 Jaguar XJ 50 Special Edition,Jul 2019,2993 cc,Third Party insurance,Automatic,"20,000 Kms",Second Owner,Diesel,301.73bhp,5.0,14.47 kmpl,Sedan,Kolkata,55.0
2020 Renault KWID 1.0 RXT AMT Opt,Jun 2020,999 cc,Third Party,Automatic,"8,733 Kms",First Owner,Petrol,67bhp,5.0,22 kmpl,Hatchback,Bangalore,5.77
2014 Tata Manza Club Class Quadrajet90 LX,2014,1248 cc,Third Party insurance,Manual,"60,000 Kms",Third Owner,Diesel,88.76bhp,5.0,21.02 kmpl,Sedan,Jaipur,2.52
2017 Maruti Vitara Brezza ZDi Plus Dual Tone,Jul 2017,1248 cc,Comprehensive,Manual,"68,000 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Delhi,6.9
2019 Maruti Baleno 1.2 CVT Alpha,Oct 2019,1197 cc,Comprehensive,Automatic,"31,283 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Hyderabad,7.67
2019 Maruti Baleno 1.2 Delta,Aug 2019,1197 cc,Zero Dep,Manual,"59,835 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Delhi,6.26
2020 Maruti XL6 Zeta,2020,1462 cc,Third Party insurance,Manual,"40,000 Kms",Second Owner,Petrol,103.2bhp,6.0,19.01 kmpl,MUV,Delhi,9.0
2015 Hyundai i10 Sportz 1.1L,Oct 2015,1086 cc,Comprehensive,Manual,"25,097 Kms",First Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Kolkata,2.55
2015 Hyundai i20 Active 1.2 S,Jul 2015,1197 cc,Third Party,Manual,"61,226 Kms",First Owner,Petrol,81.86bhp,5.0,17.19 kmpl,Hatchback,Delhi,5.2
2020 MG Hector Plus Smart DCT,2020,1451 cc,Third Party insurance,Automatic,"60,000 Kms",First Owner,Petrol,141bhp,6.0,11.67 kmpl,SUV,Kolkata,15.5
2019 Hyundai Grand i10 Nios Magna,Jul 2020,1197 cc,Third Party,Manual,"42,299 Kms",Second Owner,Petrol,81.86bhp,5.0,20.7 kmpl,Hatchback,Lucknow,5.0
2008 Toyota Innova 2.5 G4 Diesel 8-seater,Jul 2008,2494 cc,Third Party insurance,Manual,"2,36,000 Kms",First Owner,Diesel,102,8.0,12.8 kmpl,MUV,Hyderabad,4.99
2017 Hyundai Creta 1.6 E Plus,Oct 2017,1591 cc,Comprehensive,Manual,"38,000 Kms",First Owner,Petrol,121.3bhp,5.0,15.8 kmpl,SUV,Delhi,7.9
2019 Maruti Swift VXI BSIV,Jan 2019,1197 cc,Comprehensive,Manual,"30,000 Kms",First Owner,Petrol,81.80bhp,5.0,22 kmpl,Hatchback,Kolkata,5.24
2014 Tata Indigo GLE BSIII,2014,1193 cc,Third Party insurance,Manual,"1,20,000 Kms",Third Owner,Petrol,65,5.0,15.4 kmpl,Sedan,Lucknow,2.3
2021 Honda City V MT,Jun 2021,1498 cc,Third Party insurance,Manual,"37,838 Kms",First Owner,Petrol,119.35bhp,5.0,18.6 kmpl,Sedan,Gurgaon,10.5
2022 Hyundai Creta SX BSVI,2022,1497 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Petrol,113.18bhp,5.0,,SUV,Hyderabad,16.85
2017 Hyundai Creta 1.6 CRDi AT SX Plus,2017,1582 cc,Third Party insurance,Automatic,"90,000 Kms",Second Owner,Diesel,126.2bhp,5.0,17.01 kmpl,SUV,Jaipur,10.1
2016 Hyundai Xcent 1.1 CRDi Base,2016,1120 cc,Third Party insurance,Manual,"80,000 Kms",Third Owner,Diesel,71bhp,5.0,24.4 kmpl,Sedan,Hyderabad,3.3
2015 Maruti Swift Dzire LXI Option,Oct 2015,1197 cc,Comprehensive,Manual,"32,003 Kms",First Owner,Petrol,85.8bhp,5.0,19.1 kmpl,Sedan,Delhi,4.45
2017 Maruti Swift Dzire AMT ZDI,Jun 2017,1248 cc,Comprehensive,Automatic,"86,739 Kms",Second Owner,Diesel,74.02bhp,5.0,28.4 kmpl,Sedan,Ahmedabad,5.86
2012 Mahindra Xylo D4 BSIV,2012,2498 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,112bhp at 3800 rpm,8.0,14 kmpl,MUV,Gurgaon,1.85
2012 BMW 5 Series 525d,2012,1995 cc,Third Party insurance,Automatic,"70,000 Kms",Second Owner,Diesel,218bhp,5.0,16.73 kmpl,Sedan,Chennai,15.0
2022 Volvo XC60 B5 Inscripition,2022,1998 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Petrol,246.74bhp,5.0,11.2 kmpl,SUV,Ahmedabad,68.0
2023 Maruti Grand Vitara Delta AT BSVI,Jul 2023,1462 cc,Comprehensive,Automatic,"2,100 Kms",First Owner,Petrol,101.64bhp,5.0,20.58 kmpl,SUV,Delhi,15.25
2023 Maruti Jimny Alpha Dual Tone AT,Jun 2023,1462 cc,Comprehensive,Automatic,"1,000 Kms",First Owner,Petrol,103.39bhp,4.0,16.39 kmpl,SUV,Delhi,17.5
2016 Honda City i VTEC CVT VX,Sept 2016,1497 cc,Comprehensive,Automatic,"82,845 Kms",Second Owner,Petrol,117.3bhp,5.0,18 kmpl,Sedan,Mumbai,6.65
2020 Maruti SX4 S Cross Delta DDiS 200 SH,2020,1248 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Diesel,88.5bhp,5.0,25.1 kmpl,SUV,Lucknow,7.8
2013 Toyota Innova 2.5 G (Diesel) 8 Seater,Oct 2013,2494 cc,Third Party insurance,Manual,"1,84,720 Kms",First Owner,Diesel,100bhp,8.0,12.99 kmpl,MUV,Hyderabad,8.9
2018 Honda City i-VTEC CVT VX,2018,1497 cc,Third Party insurance,Automatic,"90,000 Kms",First Owner,Petrol,117.6bhp,5.0,18 kmpl,Sedan,Ahmedabad,8.0
